,"Electricity demand, daily sum, (GWh)","Temperature, daily mean (degC)","Temperature, daily peak (degC)",Holiday,yhat_rf,yhat_svm,yhat_nn
2017-04-24,374.474,12.458333333333334,15.6,False,392.92277742639817,382.8769058012613,386.59940156293993
2017-04-25,385.557,10.801388888888884,12.2,False,393.1839064750995,396.5588492509484,394.4812390631043
2017-04-26,383.72,13.717083333333337,15.0,False,392.92277742639817,390.31077639686055,389.4220969616197
2017-04-27,387.814,16.228124999999995,20.0,False,392.5158438577671,387.3137746712801,388.20167752383736
2017-04-28,389.979,21.211944444444445,28.3,False,403.7662297078077,392.8743912335731,404.7193227157816
2017-04-29,374.355,23.73888888888889,28.9,False,433.621565533934,373.8545933161368,399.2596675203377
2017-04-30,349.979,15.12083333333333,20.0,False,353.57930243732494,351.66580827139273,343.6205362949187
2017-05-01,383.681,15.197916666666666,22.2,False,388.8201876850198,387.0073664381025,383.20757510808363
2017-05-02,391.008,20.538888888888888,23.3,False,420.03760829049,398.9922398060638,425.5579373213596
2017-05-03,377.49,15.491666666666662,18.3,False,389.06506928308335,388.5056970561215,397.947924073386
2017-05-04,376.875,12.458333333333334,17.2,False,389.06506928308335,387.43491860778323,388.5093629862389
2017-05-05,386.073,12.59215277777778,15.0,False,389.4979739608537,385.5602901791107,379.99753117723805
2017-05-06,351.988,15.081944444444444,18.3,False,361.8292627342721,355.11517998163384,360.4471902933847
2017-05-07,344.812,10.646527777777775,12.2,False,358.0946966686355,347.3077779906777,351.08415590387455
2017-05-08,379.29,10.595833333333331,13.9,False,389.65729538740203,382.0043263625048,386.0918971982879
2017-05-09,381.089,11.704166666666666,16.1,False,389.18617314414774,384.47822753243804,386.6060937533992
2017-05-10,377.357,13.737500000000002,21.1,False,389.06506928308335,388.83180496373853,382.04027782697375
2017-05-11,375.081,12.018181818181818,16.1,False,389.18617314414774,387.01196170296737,389.1336946425324
2017-05-12,372.55,12.358333333333333,16.7,False,389.06506928308335,385.7996170363652,377.53343152012354
2017-05-13,352.759,9.585833333333335,11.7,False,366.06940609529903,354.2550197171359,354.96600082598957
2017-05-14,338.471,12.890277777777778,18.3,False,348.79632571414265,346.99466159470103,344.54133281612525
2017-05-15,375.654,15.525,19.4,False,388.8201876850198,385.017085193913,390.61004703212666
2017-05-16,385.184,19.77083333333334,25.6,False,407.26948217082133,400.9210655656379,401.8159014407956
2017-05-17,429.737,25.512500000000003,32.2,False,453.43089001365087,423.3746327885997,458.55011620161946
2017-05-18,498.643,28.45,33.3,False,551.2394642844519,436.57005239372387,505.37963932455875
2017-05-19,498.557,27.59166666666667,32.2,False,543.3920635886703,431.3626944018087,491.5538614779128
2017-05-20,373.047,15.791666666666664,18.9,False,362.06381177745703,356.12957909004916,362.221978340534
2017-05-21,347.059,15.249999999999998,19.4,False,351.58851174463047,349.1616341291651,352.3595210556745
2017-05-22,388.695,13.915972222222225,16.083333333333332,False,389.0222312059481,382.524343518832,393.4170850212917
2017-05-23,387.526,17.110416666666666,20.0,False,389.7352292970078,390.3429184612387,397.8064052451857
2017-05-24,390.62,16.600694444444446,19.4,False,389.4869340249913,390.12184652603787,402.1993879655697
2017-05-25,388.844,13.943005952380949,15.0,False,389.4979739608537,387.60471669361493,400.69507531458294
2017-05-26,387.818,17.965625,22.8,False,390.66714416554095,395.75686535978525,385.3666253067303
2017-05-27,354.893,18.635416666666668,21.7,False,370.1786263189799,362.37697370629405,376.9813049064439
2017-05-28,348.534,17.495833333333334,21.7,False,359.02128755038376,353.82879688415835,359.773271686888
2017-05-29,354.602,14.122916666666669,16.1,True,388.51651652927313,409.50625862504086,372.0219797928608
2017-05-30,385.611,13.999999999999996,15.0,False,389.4979739608537,385.25585143943476,397.4935652780745
2017-05-31,395.875,18.288194444444443,23.9,False,390.8608734838979,396.3748771319754,398.21497532883
2017-06-01,405.039,20.716666666666665,25.6,False,423.05730411929943,457.5879714518027,438.9369007986962
2017-06-02,393.675,19.52083333333333,23.3,False,418.3532812979795,448.99451877859633,423.45064927781755
2017-06-03,355.993,18.125,22.2,False,370.45281251818005,411.36658999816433,381.825871031658
2017-06-04,353.971,16.745833333333337,20.0,False,362.54875762226175,406.9861938320861,370.72600156356816
2017-06-05,397.414,16.97854166666667,19.4,False,397.6946374520948,437.08368111943713,415.7944594349406
2017-06-06,388.659,13.00166666666667,14.7,False,398.04660247000123,428.08444598540643,387.84508005840934
2017-06-07,381.752,15.172569444444449,19.4,False,397.6946374520948,432.4478617479393,391.660503333972
2017-06-08,389.492,16.483333333333338,20.0,False,397.6946374520948,442.1496830206473,400.2102874144959
2017-06-09,400.589,20.275,26.7,False,414.12575590071725,456.2173611177851,430.20708172534455
2017-06-10,407.963,24.675000000000008,28.9,False,463.2730394474885,437.0191801624221,456.6048028085015
2017-06-11,463.402,27.83333333333333,32.2,False,532.5058422563612,453.9139002631621,493.38045081364805
2017-06-12,562.5,28.95833333333333,33.3,False,583.1674049085839,485.4862382774113,560.0459587802247
2017-06-13,582.48,30.00416666666666,34.4,False,598.0429597459644,491.7783836486111,576.3911833293828
2017-06-14,514.145,23.781944444444445,28.9,False,478.37041413561815,462.23576553757357,481.91322551549644
2017-06-15,452.037,20.7625,23.9,False,439.0519249959452,454.8422381409108,447.4913813208943
2017-06-16,440.352,18.983333333333327,20.0,False,419.79560012584994,443.0166568971318,435.54946946953953
2017-06-17,431.172,20.70451388888889,22.5,False,415.1873522834657,416.4344090986301,423.47764958323614
2017-06-18,477.574,25.15833333333333,28.9,False,473.35252008597394,440.3480763329134,460.66251048704515
2017-06-19,529.533,25.44270833333334,30.6,False,508.9614398732038,472.8118185496257,508.7919950949332
2017-06-20,499.75,24.73263888888889,27.8,False,498.09634459405015,467.5472605896757,499.7654503208472
2017-06-21,492.832,25.0375,27.8,False,497.96913920658136,462.854213720519,501.8273104223251
2017-06-22,491.996,24.64166666666667,27.8,False,495.59182197891516,469.29945224286195,495.16891919872717
2017-06-23,536.77,26.45625,28.3,False,547.9063370671321,472.0523443537893,520.6033985679974
2017-06-24,488.578,25.643750000000008,28.3,False,485.4694350449353,437.9904384494401,474.6760922157638
2017-06-25,442.701,24.225,27.8,False,456.7705147789991,435.81370003323286,449.60132820537973
2017-06-26,456.698,22.104166666666668,25.6,False,466.1215540293093,456.1979397887249,463.81882658017287
2017-06-27,443.084,20.75625,24.4,False,437.81983152365086,452.6698577065775,447.8025792553625
2017-06-28,439.912,21.3875,25.6,False,434.12709960722174,451.4901984302002,450.4797939531812
2017-06-29,467.575,23.85,27.2,False,481.65526480586885,466.590158042851,484.10873535708845
2017-06-30,514.942,26.745833333333334,31.1,False,535.7061449515483,477.99904420600416,524.595506839257
2017-07-01,483.208,25.13548611111112,29.4,False,483.03594385240206,473.4132014873746,487.8189909643632
2017-07-02,478.109,26.53680555555555,30.6,False,501.3275152161223,478.0913135220671,497.4853157861461
2017-07-03,510.31,26.217916666666667,30.6,False,532.1442089836628,510.8099450060213,544.7230334203828
2017-07-04,455.404,24.679166666666664,28.3,True,500.69689867544105,454.9036123115345,472.6105195612821
2017-07-05,498.886,24.529166666666665,29.4,False,505.54805424855164,512.0686107692234,516.6578007167307
2017-07-06,493.236,22.704166666666666,23.9,False,480.28090524941376,492.7356613571637,492.18375464034824
2017-07-07,494.712,22.54555555555556,26.1,False,461.6666270150976,491.942666893843,488.09445440723704
2017-07-08,469.574,24.65416666666667,28.3,False,473.02600184008116,470.07423448537764,480.86696435851917
2017-07-09,436.555,23.85,27.2,False,454.3848994993939,465.07039986345063,458.6987582546022
2017-07-10,498.642,24.92638888888889,28.3,False,506.0271674695281,504.0121518913901,526.0105426917921
2017-07-11,544.725,26.50555555555556,28.9,False,553.3559284716556,529.4379367577892,550.212241263245
2017-07-12,570.625,28.012500000000003,30.6,False,580.0392484671669,521.0179724690817,567.5724479144411
2017-07-13,568.623,27.865972222222226,31.7,False,568.6966231896619,517.2364690070488,566.6251847606594
2017-07-14,480.885,20.162152777777784,22.8,False,429.65149042757713,481.38536995102214,454.3806249763772
2017-07-15,452.994,23.978472222222223,28.3,False,453.2079341761999,468.5817693318225,470.9698349760496
2017-07-16,468.896,24.8625,29.4,False,480.0913701411401,471.8163790527767,473.0681218683258
2017-07-17,538.225,25.76215277777777,29.4,False,535.836479211439,507.7207515124922,538.1542392224176
2017-07-18,559.981,26.68333333333334,30.6,False,550.2430534781456,532.8643429065595,552.6647201993823
2017-07-19,588.676,28.979166666666668,32.8,False,587.9495566718622,526.4787483135847,581.5354973752743
2017-07-20,598.203,29.19166666666668,33.9,False,594.8633475407529,523.4501151763761,585.8470378090947
2017-07-21,591.856,28.72083333333333,32.8,False,585.7931255853515,516.6174271151369,577.948813733095
2017-07-22,533.833,28.08750000000001,32.8,False,556.5659833785136,486.9225035273262,530.755168824423
2017-07-23,486.244,23.295277777777773,25.0,False,448.6005776266725,459.4900237119868,456.1266513631208
2017-07-24,472.23,19.775625,22.9,False,427.5616710311304,484.120019160149,451.6038654493084
2017-07-25,429.179,19.015833333333337,21.85,False,418.43599391442234,500.909657850725,442.41083393966363
2017-07-26,443.463,21.04444444444444,24.4,False,429.75864969268247,496.3339534679912,466.0614423799671
2017-07-27,465.144,22.21597222222222,25.0,False,465.776378431749,493.7881722749967,484.46475006470877
2017-07-28,496.353,25.058333333333334,29.4,False,506.84079610595234,503.20044639518187,524.6059009591561
2017-07-29,417.648,22.222916666666663,24.4,False,434.2883618182469,457.0115445737016,445.6031515363525
2017-07-30,412.335,22.575000000000003,27.2,False,424.4562168968638,462.2234472083449,439.7583713946901
2017-07-31,500.149,24.97916666666667,31.1,False,501.7874366070516,509.18212047582256,526.5340783839953
2017-08-01,543.027,26.99166666666667,32.8,False,556.6253499198822,527.6407913937758,558.2115334299775
2017-08-02,539.145,24.347222222222232,30.0,False,502.17589947922994,508.63057965198595,515.1659284400662
2017-08-03,535.088,24.6875,30.0,False,514.6756171372247,501.64464180660815,521.4470991861965
