ds,y,yhat_prophet,train
2015-11-24,44.059,42.72496987361995,True
2015-11-25,45.378,51.29450781099628,True
2015-11-26,42.353,50.281193045904736,True
2015-11-27,42.631,48.475738373865006,True
2015-11-28,43.195,49.01977076136175,True
2015-11-29,44.465,50.89704617321563,True
2015-11-30,48.828,52.15525405717993,True
2015-12-01,47.236000000000004,50.41116989033918,True
2015-12-02,45.757,45.2852664079905,True
2015-12-03,47.026,44.894831911898855,True
2015-12-04,45.095,45.419774182758054,True
2015-12-05,43.898,44.34896600745125,True
2015-12-06,42.63,37.89395954644576,True
2015-12-07,44.489,41.36991868009529,True
2015-12-08,45.678000000000004,42.823223508674594,True
2015-12-09,45.261,41.332746909718935,True
2015-12-10,44.828,40.78925102817265,True
2015-12-11,44.518,43.717875153498696,True
2015-12-12,43.911,43.406511613639054,True
2015-12-13,44.187,40.271315473257395,True
2015-12-14,48.07899999999999,48.70079226873944,True
2015-12-15,48.18600000000001,47.4852589961064,True
2015-12-16,48.695,52.16397927735171,True
2015-12-17,47.411,46.98928516072967,True
2015-12-18,46.934,44.04509727222241,True
2015-12-19,43.983999999999995,41.22867954204757,True
2015-12-20,45.507,42.01987742819355,True
2015-12-21,48.415,42.23305259059633,True
2015-12-22,44.748999999999995,39.69868964502154,True
2015-12-23,44.781000000000006,44.554800946874266,True
2015-12-24,45.551,46.58438069312538,True
2015-12-25,43.626000000000005,50.405044174910486,True
2015-12-26,44.644,47.82179612947098,True
2015-12-27,46.988,49.54818351355916,True
2015-12-28,47.87,50.22147055078661,True
2015-12-29,49.50899999999999,53.76338845390339,True
2015-12-30,49.026,52.22356428453053,True
2015-12-31,48.211000000000006,54.7806288854101,True
2016-01-01,46.376000000000005,52.54012479389894,True
2016-01-02,45.532,46.89845896284502,True
2016-01-03,42.941,43.08906370754665,True
2016-01-04,47.083999999999996,45.27675224665891,True
2016-01-05,46.343999999999994,42.654105645070615,True
2016-01-06,47.51,44.17540520122004,True
2016-01-07,46.835,47.50938995509298,True
2016-01-08,47.666000000000004,50.21320462603554,True
2016-01-09,44.648999999999994,41.598445543587594,True
2016-01-10,43.336999999999996,41.553956880441106,True
2016-01-11,46.42100000000001,45.472752057025616,True
2016-01-12,46.993,46.702922414023895,True
2016-01-13,46.522,44.44232038566525,True
2016-01-14,48.794,48.259745097144574,True
2016-01-15,45.86600000000001,45.788674526036196,True
2016-01-16,42.713,40.80235556889002,True
2016-01-17,42.063,39.483289039622534,True
2016-01-18,43.136,43.02363337102261,True
2016-01-19,45.14,43.578572644870945,True
2016-01-20,44.38399999999999,45.64898466746413,True
2016-01-21,44.163000000000004,43.789550062597044,True
2016-01-22,44.769,42.82016481066154,True
2016-01-23,41.708,40.53972705154589,True
2016-01-24,41.996,43.58222681071621,True
2016-01-25,44.468,45.77448552039664,True
2016-01-26,45.238,47.35502886596288,True
2016-01-27,44.818000000000005,46.79065420701371,True
2016-01-28,46.372,46.387790953098396,True
2016-01-29,45.173,42.050076758386744,True
2016-01-30,41.056999999999995,39.8993070859283,True
2016-01-31,42.278999999999996,41.211032537930905,True
2016-02-01,46.428999999999995,48.645078270400624,True
2016-02-02,47.354,50.21506575322837,True
2016-02-03,47.129,49.160355429736605,True
2016-02-04,45.04,46.61917035573732,True
2016-02-05,44.373000000000005,47.6293781629609,True
2016-02-06,41.147,42.86542197581808,True
2016-02-07,39.933,41.34736175143978,True
2016-02-08,42.913999999999994,44.40387946867224,True
2016-02-09,42.879,43.32389776512824,True
2016-02-10,42.968,43.490974602320975,True
2016-02-11,43.074,42.91801970275871,True
2016-02-12,42.841,42.58486903989121,True
2016-02-13,39.894,38.82937083409132,True
2016-02-14,39.301,38.996837233284026,True
2016-02-15,41.417,41.88360852859979,True
2016-02-16,43.04,42.148239605422745,True
2016-02-17,43.596000000000004,41.090149939742616,True
2016-02-18,43.638999999999996,41.92377694968539,True
2016-02-19,43.957,42.35574313130948,True
2016-02-20,40.643,41.08602333146299,True
2016-02-21,40.238,41.43700064887171,True
2016-02-22,43.381,43.618573118072035,True
2016-02-23,43.558,44.37444223348061,True
2016-02-24,43.339,43.5373603620076,True
2016-02-25,43.226000000000006,42.23723777986022,True
2016-02-26,42.672,41.295765940456604,True
2016-02-27,39.419000000000004,38.678178669425435,True
2016-02-28,39.813,39.22826357844107,True
2016-02-29,42.835,42.16404009264968,True
2016-03-01,42.718,41.611351856275036,True
2016-03-02,42.626000000000005,41.985011968152406,True
2016-03-03,42.78,41.187651099205276,True
2016-03-04,43.007,40.690650209439845,True
2016-03-05,40.764,37.988989822492705,True
2016-03-06,39.663000000000004,37.99565239562075,True
2016-03-07,44.551,44.466706907371375,True
2016-03-08,44.534,46.05905898743248,True
2016-03-09,43.588,42.56014268589215,True
2016-03-10,44.119,41.358827019387014,True
2016-03-11,44.597,40.93573352744929,True
2016-03-12,41.708999999999996,38.732989388275705,True
2016-03-13,40.565,37.687804750046524,True
2016-03-14,43.006,41.67060070717017,True
2016-03-15,43.205,44.422626153163726,True
2016-03-16,43.051,43.76570977996483,True
2016-03-17,43.066,43.47445387513277,True
2016-03-18,42.8,41.499278334747665,True
2016-03-19,39.454,38.564507794797024,True
2016-03-20,39.257,37.859252527163626,True
2016-03-21,42.903,41.48568490526982,True
2016-03-22,42.663999999999994,43.87704341169481,True
2016-03-23,42.303999999999995,43.6043083523231,True
2016-03-24,41.951,43.195597468140434,True
2016-03-25,40.748000000000005,42.34056936457661,True
2016-03-26,38.254,38.63160073689931,True
2016-03-27,37.049,37.77129399156045,True
2016-03-28,40.743,43.05582992195417,True
2016-03-29,41.43899999999999,43.6161118932988,True
2016-03-30,41.503,44.263978553875056,True
2016-03-31,41.107,42.14405185667977,True
2016-04-01,40.548,41.3949580626468,True
2016-04-02,37.933,39.023829984090625,True
2016-04-03,37.562,38.184862106299846,True
2016-04-04,41.633,42.020792932829146,True
2016-04-05,42.368,43.51693946859216,True
2016-04-06,44.73,45.80013417914446,True
2016-04-07,43.382,41.17734378355522,True
2016-04-08,41.977,40.32484237785813,True
2016-04-09,39.015,37.42854280670205,True
2016-04-10,38.166,36.87331040003454,True
2016-04-11,41.516999999999996,40.30337960865528,True
2016-04-12,41.333999999999996,40.75307589741039,True
2016-04-13,41.156000000000006,41.08028244536629,True
2016-04-14,40.792,40.5700713841952,True
2016-04-15,40.802,41.75662099745776,True
2016-04-16,38.895,40.29471699984193,True
2016-04-17,40.436,40.79888789052432,True
2016-04-18,46.457,45.36819460121634,True
2016-04-19,46.178000000000004,44.70563833237943,True
2016-04-20,44.232,42.71826522932041,True
2016-04-21,43.167,40.875227843842595,True
2016-04-22,41.308,40.266989382873945,True
2016-04-23,38.086,38.99029679211796,True
2016-04-24,37.92,37.42729468647737,True
2016-04-25,40.699,40.97445681624043,True
2016-04-26,41.403999999999996,41.872763865233416,True
2016-04-27,41.31100000000001,42.18983177704267,True
2016-04-28,41.933,44.933828382531345,True
2016-04-29,41.754,42.08285520467186,True
2016-04-30,39.309,41.844211065324934,True
2016-05-01,41.44,42.05634404179688,True
2016-05-02,45.817,44.865307843639265,True
2016-05-03,45.732,45.80330730901407,True
2016-05-04,45.071000000000005,43.75029341534068,True
2016-05-05,42.443000000000005,42.350002755079785,True
2016-05-06,41.762,41.92727783952205,True
2016-05-07,38.872,39.2924385539011,True
2016-05-08,38.316,38.90187572878497,True
2016-05-09,43.468999999999994,43.18858583446348,True
2016-05-10,46.126999999999995,47.75192676887964,True
2016-05-11,48.48,48.06072199704667,True
2016-05-12,49.974,47.84231546695346,True
2016-05-13,44.952,43.317219543542535,True
2016-05-14,40.3,40.683004968698064,True
2016-05-15,41.358000000000004,42.01938971421052,True
2016-05-16,47.288999999999994,48.21344354103881,True
2016-05-17,52.433,52.95181849652324,True
2016-05-18,56.784,52.45416162127768,True
2016-05-19,47.593,45.439058741048285,True
2016-05-20,41.214,42.905681981046776,True
2016-05-21,37.8,40.27390720141591,True
2016-05-22,37.624,40.242648197917525,True
2016-05-23,42.076,43.83719140026227,True
2016-05-24,43.379,44.2710911520819,True
2016-05-25,44.361999999999995,45.249297417713684,True
2016-05-26,46.528,46.955400707378345,True
2016-05-27,48.38,49.57709745187579,True
2016-05-28,46.833999999999996,47.96218007164099,True
2016-05-29,48.538999999999994,46.70552694884959,True
2016-05-30,53.095,53.363348005548495,True
2016-05-31,62.45399999999999,56.96786654570985,True
2016-06-01,62.747,54.020425193697875,True
2016-06-02,60.449,55.072143145764024,True
2016-06-03,64.445,59.39592887599997,True
2016-06-04,57.75899999999999,52.892821500377316,True
2016-06-05,57.865,51.88591192783646,True
2016-06-06,59.763000000000005,52.158302807115184,True
2016-06-07,54.751000000000005,50.919165589628896,True
2016-06-08,49.982,50.598745081429996,True
2016-06-09,48.851000000000006,49.927007994134755,True
2016-06-10,47.778999999999996,50.08223464582593,True
2016-06-11,46.011,51.47321389767461,True
2016-06-12,48.614,49.80513537155231,True
2016-06-13,48.351000000000006,50.67741258273511,True
2016-06-14,44.849,50.54223206294827,True
2016-06-15,41.99100000000001,49.98975499167845,True
2016-06-16,43.636,51.06665886343246,True
2016-06-17,45.848,50.9460953796394,True
2016-06-18,43.88399999999999,49.67895653064446,True
2016-06-19,47.67,54.28733598034444,True
2016-06-20,57.466,59.68507005134231,True
2016-06-21,61.465,62.13920180824639,True
2016-06-22,58.983999999999995,57.33820521000612,True
2016-06-23,55.481,57.01674745072609,True
2016-06-24,54.795,57.8520548086248,True
2016-06-25,57.553000000000004,59.63769704539152,True
2016-06-26,62.033,60.526635206778124,True
2016-06-27,70.946,66.1303354594382,True
2016-06-28,73.438,64.47355254388341,True
2016-06-29,67.89699999999999,59.628423868505834,True
2016-06-30,66.852,62.74414204904204,True
2016-07-01,66.793,58.963800080464786,True
2016-07-02,56.396,53.64521012571001,True
2016-07-03,53.24100000000001,54.03253582567686,True
2016-07-04,50.996,55.3996833666432,True
2016-07-05,51.966,54.935338773343375,True
2016-07-06,51.224,55.46457788893045,True
2016-07-07,51.097,54.87378018316435,True
2016-07-08,51.765,56.03894471214229,True
2016-07-09,49.381,52.82237878139115,True
2016-07-10,44.858000000000004,52.800743448227436,True
2016-07-11,54.905,59.001440970437336,True
2016-07-12,56.173,58.705832171370936,True
2016-07-13,63.107,64.36600975814159,True
2016-07-14,68.596,65.59024888408702,True
2016-07-15,63.778,59.966125674470305,True
2016-07-16,54.949,54.33933877420378,True
2016-07-17,49.016999999999996,52.203979822477315,True
2016-07-18,50.163999999999994,55.095505590681604,True
2016-07-19,51.703,57.405807316914164,True
2016-07-20,55.063,59.741726726981256,True
2016-07-21,54.18899999999999,58.24412669520734,True
2016-07-22,56.922,61.25839979856481,True
2016-07-23,60.262,62.82727571577301,True
2016-07-24,64.467,61.96459819965153,True
2016-07-25,65.919,62.715160210809216,True
2016-07-26,69.94800000000001,68.66835408792727,True
2016-07-27,73.22800000000001,67.08844008563061,True
2016-07-28,71.741,64.94336836487372,True
2016-07-29,70.46,64.68464036842953,True
2016-07-30,65.649,60.11709025047831,True
2016-07-31,57.623999999999995,56.666806974812154,True
2016-08-01,58.606,59.51220494397123,True
2016-08-02,59.604,60.76614543518808,True
2016-08-03,64.339,62.36534609537842,True
2016-08-04,53.246,55.79328411381771,True
2016-08-05,51.187,55.8521581172348,True
2016-08-06,49.853,53.912213317150425,True
2016-08-07,50.055,54.773257009003856,True
2016-08-08,57.208999999999996,58.710566009799926,True
2016-08-09,58.778999999999996,60.493282600573096,True
2016-08-10,60.175,59.25633228845945,True
2016-08-11,60.32899999999999,59.60684656242164,True
2016-08-12,61.78,60.69843441463374,True
2016-08-13,61.702,60.10041159301643,True
2016-08-14,62.607,59.557486067750396,True
2016-08-15,60.747,58.22027756032624,True
2016-08-16,62.731,60.16011448409,True
2016-08-17,65.062,60.397314295408066,True
2016-08-18,64.328,59.88859044714635,True
2016-08-19,60.717,56.735625614632646,True
2016-08-20,56.361999999999995,54.13552437833993,True
2016-08-21,52.715,52.487650460158434,True
2016-08-22,54.95399999999999,55.60906690824194,True
2016-08-23,54.583,55.562454817139106,True
2016-08-24,55.099,56.718592046892525,True
2016-08-25,54.83,56.228735275376195,True
2016-08-26,51.72,53.81253506332402,True
2016-08-27,48.229,51.038770255891905,True
2016-08-28,48.81399999999999,52.56627995021896,True
2016-08-29,52.255,55.107924688607376,True
2016-08-30,56.201,57.747690068665136,True
2016-08-31,56.92,56.38393813415279,True
2016-09-01,54.905,55.254758678984224,True
2016-09-02,54.481,55.85752172947993,True
2016-09-03,48.29,50.26895338137411,True
2016-09-04,44.288999999999994,49.013404285107754,True
2016-09-05,48.137,55.231526115960776,True
2016-09-06,54.308,57.17368854259124,True
2016-09-07,58.232,59.846488597160544,True
2016-09-08,57.78,54.895193554385045,True
2016-09-09,56.335,55.51619354473011,True
2016-09-10,52.596000000000004,51.099345559344336,True
2016-09-11,46.615,46.66369122318293,True
2016-09-12,46.25,49.448921423627326,True
2016-09-13,45.233999999999995,49.89831916660714,True
2016-09-14,47.422,51.618997538211744,True
2016-09-15,49.603,52.61184020133491,True
2016-09-16,51.464,52.94334539168611,True
2016-09-17,51.397,51.34038819556678,True
2016-09-18,54.996,53.043455228439555,True
2016-09-19,62.342,57.807357570228106,True
2016-09-20,57.372,52.78560817625256,True
2016-09-21,48.172,48.29066255851954,True
2016-09-22,45.23,47.122375239624965,True
2016-09-23,45.992,48.598514210793695,True
2016-09-24,47.302,48.02508183675665,True
2016-09-25,51.235,48.25601449199053,True
2016-09-26,59.071000000000005,53.07031606233979,True
2016-09-27,59.501999999999995,54.45190869764091,True
2016-09-28,58.005,50.89276644796184,True
2016-09-29,51.052,46.66646176520786,True
2016-09-30,45.606,43.791931598710825,True
2016-10-01,41.621,42.42329246610284,True
2016-10-02,40.339,40.30547091142627,True
2016-10-03,43.538999999999994,44.58836920295323,True
2016-10-04,43.626999999999995,43.914252741116904,True
2016-10-05,43.871,45.39993405170971,True
2016-10-06,44.355,45.252349064535636,True
2016-10-07,44.87,46.1913126065132,True
2016-10-08,43.445,43.95128694569005,True
2016-10-09,43.558,43.85913771385877,True
2016-10-10,46.753,45.486847370742474,True
2016-10-11,44.861000000000004,43.625034523281236,True
2016-10-12,44.36600000000001,43.53951055819966,True
2016-10-13,43.763000000000005,42.86110371616018,True
2016-10-14,43.783,42.30420343271243,True
2016-10-15,40.549,39.59780910898871,True
2016-10-16,40.634,39.098392594963364,True
2016-10-17,42.534,42.59294489704982,True
2016-10-18,42.323,44.24439471072033,True
2016-10-19,42.443999999999996,44.28412491997356,True
2016-10-20,43.43,45.39372606286552,True
2016-10-21,43.825,44.4756973210253,True
2016-10-22,40.716,40.050002474128114,True
2016-10-23,40.032,39.32533413262282,True
2016-10-24,43.56100000000001,42.493402002146944,True
2016-10-25,44.007,42.93671043453373,True
2016-10-26,44.203,43.59296637347485,True
2016-10-27,43.9,42.5513514104892,True
2016-10-28,43.923,41.93815094390644,True
2016-10-29,41.138999999999996,39.11065972309952,True
2016-10-30,40.749,38.510162691687924,True
2016-10-31,42.645,42.54094287735472,True
2016-11-01,42.831,42.24977949563058,True
2016-11-02,43.276,43.88380017009341,True
2016-11-03,43.49,42.91651803061377,True
2016-11-04,43.373999999999995,42.37622134888326,True
2016-11-05,40.824,39.92662991917719,True
2016-11-06,42.398999999999994,37.59219680537806,True
2016-11-07,43.891999999999996,40.951044100994665,True
2016-11-08,44.238,41.71895172205365,True
2016-11-09,43.674,41.960240289817385,True
2016-11-10,43.303999999999995,41.41792203983584,True
2016-11-11,42.593999999999994,40.54793403113216,True
2016-11-12,40.119,38.034386609331165,True
2016-11-13,38.905,37.177066465201754,True
2016-11-14,42.217,41.70074104090788,True
2016-11-15,42.141999999999996,40.94382842553004,True
2016-11-16,41.758,45.06745480953852,True
2016-11-17,42.825,47.39952564286077,True
2016-11-18,42.968,45.95133234997149,True
2016-11-19,41.542,37.91533501869951,True
2016-11-20,40.219,37.00865557513477,True
2016-11-21,42.256,42.1508760178547,True
2016-11-22,43.553999999999995,45.12022569407033,True
2016-11-23,43.715,44.702551427221394,True
2016-11-24,41.512,49.135683384798384,True
2016-11-25,42.542,47.02734261231132,True
2016-11-26,43.401,41.845962222222006,True
2016-11-27,42.495,40.558470056688165,True
2016-11-28,46.507,44.70698626348431,True
2016-11-29,46.637,49.48059336581497,True
2016-11-30,47.07,48.26433198758408,True
2016-12-01,47.25899999999999,46.85339892677759,True
2016-12-02,47.255,44.627330131394366,True
2016-12-03,44.797,46.73013708421384,True
2016-12-04,44.965,45.46262892791377,True
2016-12-05,48.368,49.45958054235908,True
2016-12-06,47.768,51.7474110415902,True
2016-12-07,50.155,51.860421118208066,True
2016-12-08,48.86,47.045383753726306,True
2016-12-09,45.768,42.897643679813235,True
2016-12-10,43.323,38.219467963898396,True
2016-12-11,43.625,42.88013346652933,True
2016-12-12,46.93,46.32528774730601,True
2016-12-13,46.858999999999995,44.04322381748551,True
2016-12-14,46.339,42.254489343198685,True
2016-12-15,47.373000000000005,40.44040025747235,True
2016-12-16,46.672,46.61582734563307,True
2016-12-17,47.533,49.8888182939529,True
2016-12-18,48.64,51.978218943868114,True
2016-12-19,51.352,54.672620550324886,True
2016-12-20,50.038000000000004,51.41131458567444,True
2016-12-21,47.633,47.93753895075802,True
2016-12-22,47.528,47.84932822703985,True
2016-12-23,48.119,44.2886506959632,True
2016-12-24,46.148999999999994,50.80327496576392,True
2016-12-25,45.919,52.16094577230819,True
2016-12-26,48.177,54.62028204515559,True
2016-12-27,49.358999999999995,53.682248525136906,True
2016-12-28,49.001999999999995,52.544011931683016,True
2016-12-29,47.907,51.00174713629764,True
2016-12-30,47.152,49.02767215036064,True
2016-12-31,44.553000000000004,43.30482220120663,True
2017-01-01,43.598,43.97414259311026,True
2017-01-02,45.873000000000005,47.2019878119226,True
2017-01-03,48.369,45.42145077394613,True
2017-01-04,47.126000000000005,43.017839113547105,True
2017-01-05,46.865,51.351410260175555,True
2017-01-06,49.982,55.30708035368238,True
2017-01-07,46.99,43.06606561506472,True
2017-01-08,44.608999999999995,38.3201498060062,True
2017-01-09,46.582,42.15739477883598,True
2017-01-10,48.72,42.799561092249036,True
2017-01-11,46.968999999999994,45.075018517096254,True
2017-01-12,48.966,50.09856315293535,True
2017-01-13,48.184,49.91024009975236,True
2017-01-14,46.518,53.04755475205414,True
2017-01-15,46.297,50.5484794483284,True
2017-01-16,48.354,52.740044627785664,True
2017-01-17,50.593,57.57122211390514,True
2017-01-18,50.908,50.065726345555014,True
2017-01-19,47.702,46.53504606949006,True
2017-01-20,48.86,46.92275760218943,True
2017-01-21,45.802,43.847897332255485,True
2017-01-22,45.839,43.92967972280204,True
2017-01-23,48.153999999999996,49.89625727274203,True
2017-01-24,48.266000000000005,51.95342203957428,True
2017-01-25,49.013999999999996,53.64362235201792,True
2017-01-26,47.718999999999994,49.619095930069065,True
2017-01-27,47.943999999999996,51.544750860397336,True
2017-01-28,44.868,49.27213899638719,True
2017-01-29,44.722,48.33613567049,True
2017-01-30,47.551,51.30877979667825,True
2017-01-31,47.711000000000006,50.72987655481108,True
2017-02-01,47.92100000000001,47.84912219646313,True
2017-02-02,46.729,42.97033085545181,True
2017-02-03,45.408,41.67382063882222,True
2017-02-04,42.466,38.97030398693476,True
2017-02-05,42.955,39.552485565719806,True
2017-02-06,46.998000000000005,41.53943567311772,True
2017-02-07,46.809,41.92634922348423,True
2017-02-08,46.105,41.835605552550284,True
2017-02-09,46.31100000000001,41.50753067628927,True
2017-02-10,45.273,41.015490556371915,True
2017-02-11,42.636,39.31809783927326,True
2017-02-12,42.19,40.969322677314736,True
2017-02-13,45.576,44.303906588970605,True
2017-02-14,44.758,44.9466344502903,True
2017-02-15,45.388000000000005,42.789057688166395,True
2017-02-16,44.888999999999996,41.45726148885209,True
2017-02-17,46.669,40.843088255548665,True
2017-02-18,42.483000000000004,38.86497686928786,True
2017-02-19,43.126999999999995,39.71740900056045,True
2017-02-20,46.63399999999999,41.229285898306884,True
2017-02-21,46.06399999999999,42.19956456614174,True
2017-02-22,45.74100000000001,48.519312965186906,True
2017-02-23,47.282,51.23013895652576,True
2017-02-24,47.286,50.10270249911969,True
2017-02-25,43.625,45.25695843321468,True
2017-02-26,43.64,45.20550073338439,True
2017-02-27,45.967,47.94097760705908,True
2017-02-28,46.09,50.03124857478152,True
2017-03-01,45.662,49.37162738469368,True
2017-03-02,44.896,47.920542382788916,True
2017-03-03,44.488,45.604459719528876,True
2017-03-04,41.61600000000001,40.374739950129175,True
2017-03-05,42.583,44.70796456653918,True
2017-03-06,47.133,47.75769738254634,True
2017-03-07,46.181000000000004,48.84883467282349,True
2017-03-08,44.708999999999996,46.47105562101012,True
2017-03-09,43.635,44.341882836579416,True
2017-03-10,43.656000000000006,41.89294996839684,True
2017-03-11,40.543,41.18374652325593,True
2017-03-12,37.794000000000004,39.682739280445006,True
2017-03-13,43.06399999999999,44.475868967024326,True
2017-03-14,44.285,44.967496959054785,True
2017-03-15,43.52,42.848987539064126,True
2017-03-16,43.118,42.717825335950025,True
2017-03-17,43.248000000000005,43.8482826067458,True
2017-03-18,39.9,39.474428240403874,True
2017-03-19,39.465,39.021279933029994,True
2017-03-20,42.746,42.54229732731299,True
2017-03-21,43.284,43.06958850297251,True
2017-03-22,43.597,43.6361282518815,True
2017-03-23,43.371,46.83133042592231,True
2017-03-24,44.661,42.432691346893606,True
