ds,y,temp,HDH,CDH,Day Type,train,yhat_hcdh,yhat_5p
2017-04-05,395.653,10.61111111111111,110.93333333333332,0.0,Working Day,True,401.96820295176303,407.41076052776316
2017-04-06,409.64,7.057579365079364,190.6180952380953,0.0,Working Day,True,418.523538849524,422.00722620616875
2017-04-07,407.942,7.702083333333332,175.15,0.0,Working Day,True,415.3098816051027,419.3598655732658
2017-04-08,373.724,8.541666666666666,155.0,0.0,Non-Working Day,True,380.02595743496255,383.03708852775065
2017-04-09,351.42,12.291666666666666,77.3,0.8999999999999986,Non-Working Day,True,364.16864103542906,365.6026603301211
2017-04-10,379.505,18.133333333333336,16.599999999999994,48.7,Working Day,True,421.12596884554483,385.13919270585876
2017-04-11,383.173,20.30416666666667,0.0,63.5,Working Day,True,429.4553010198412,425.95657403121123
2017-04-12,385.192,18.725000000000005,1.1999999999999993,39.30000000000001,Working Day,True,410.4457394227139,396.26408358532154
2017-04-13,377.039,13.258333333333333,54.2,0.0,Working Day,True,390.18126442698536,396.53704641139745
2017-04-14,365.565,13.37916666666667,55.60000000000001,0.3000000000000007,Working Day,True,390.71087532238664,396.0407121364111
2017-04-15,345.772,14.3625,33.300000000000004,0.3000000000000007,Non-Working Day,True,354.3836309029581,355.9749816476523
2017-04-16,342.813,22.27083333333334,0.0,115.3,Non-Working Day,True,430.76789350702137,421.7039658057513
2017-04-17,379.092,19.7,0.0,46.1,Working Day,True,415.6080114169791,414.5966502458444
2017-04-18,373.603,12.916666666666664,60.1,0.8999999999999986,Working Day,True,392.12328974818536,397.9404743613586
2017-04-19,383.193,8.956250000000002,145.04999999999995,0.0,Working Day,True,409.05629436193334,414.20825809840835
2017-04-20,383.925,13.294791666666669,56.825,0.8000000000000007,Working Day,True,391.36329240072934,396.38729038015157
2017-04-21,382.336,10.098065476190476,117.64642857142856,0.0,Working Day,True,403.3629181259535,409.51814369943105
2017-04-22,355.726,11.343749999999998,87.75000000000001,0.0,Non-Working Day,True,365.7359962311933,370.00969634674414
2017-04-23,339.792,12.033333333333337,82.30000000000003,0.3000000000000007,Non-Working Day,True,364.7956472447379,366.8036987170689
2017-04-24,374.474,12.458333333333334,62.20000000000001,0.0,Working Day,True,391.84334741520314,399.8231216113065
2017-04-25,385.557,10.801388888888884,100.76666666666668,0.0,Working Day,True,399.8559724875696,406.62917666945145
2017-04-26,383.72,13.717083333333337,30.790000000000006,0.0,Working Day,True,385.31759408271313,394.65268766394956
2017-04-27,387.814,16.228124999999995,3.883333333333331,8.349999999999994,Working Day,True,386.37256233256477,384.3383479804851
2017-04-28,389.979,21.211944444444445,5.063333333333333,106.10000000000002,Working Day,True,464.4092459342332,443.0251859533162
2017-04-29,374.355,23.73888888888889,0.0,137.93333333333334,Non-Working Day,True,447.1938253555802,447.4962709438198
2017-04-30,349.979,15.12083333333333,21.6,3.1999999999999997,Non-Working Day,True,354.0021445047857,353.2881425465287
2017-05-01,383.681,15.197916666666666,51.1,20.55,Working Day,True,405.89133378277603,388.57002554911793
2017-05-02,391.008,20.538888888888888,0.0,61.93333333333334,Working Day,True,428.20851440808923,430.36996970874446
2017-05-03,377.49,15.491666666666662,8.399999999999999,0.3000000000000007,Working Day,True,380.9045856919018,387.36341981165134
2017-05-04,376.875,12.458333333333334,67.19999999999999,0.0,Working Day,True,392.88214928283924,399.8231216113065
2017-05-05,386.073,12.59215277777778,57.78833333333333,0.0,Working Day,True,390.92677790065886,399.27344566423835
2017-05-06,351.988,15.081944444444444,14.48333333333333,0.3000000000000007,Non-Working Day,True,350.3852749676284,353.2881425465287
2017-05-07,344.812,10.646527777777775,104.4833333333333,0.0,Non-Working Day,True,369.2916643968896,373.2512085523775
2017-05-08,379.29,10.595833333333331,105.7,0.0,Working Day,True,400.88092366363725,407.4735154360948
2017-05-09,381.089,11.704166666666666,80.80000000000003,0.0,Working Day,True,395.70769036280944,402.9209320862208
2017-05-10,377.357,13.737500000000002,60.39999999999999,11.5,Working Day,True,400.6213230206078,394.5688242864519
2017-05-11,375.081,12.018181818181818,68.6,0.0,Working Day,True,393.1730138057773,401.6310853339837
2017-05-12,372.55,12.358333333333333,66.79999999999998,0.0,Working Day,True,392.79904513342836,400.2338810112951
2017-05-13,352.759,9.585833333333335,129.94,0.0,Non-Working Day,True,374.70095479159517,378.18256885405515
2017-05-14,338.471,12.890277777777778,71.13333333333333,0.9000000000000021,Non-Working Day,True,362.85828523731396,362.8196090141291
2017-05-15,375.654,15.525,22.300000000000004,4.899999999999995,Working Day,True,387.45323259503164,387.2265000116551
2017-05-16,385.184,19.77083333333334,5.099999999999998,72.29999999999998,Working Day,True,437.51810585041545,415.9285033793013
2017-05-17,429.737,25.512500000000003,0.0,180.30000000000004,Working Day,True,522.4072220321568,523.8869514912697
2017-05-18,498.643,28.45,0.0,250.8,Working Day,True,578.5126195609946,579.1196843787425
2017-05-19,498.557,27.59166666666667,0.0,230.2,Working Day,True,562.1187019851924,562.9807581733251
2017-05-20,373.047,15.791666666666664,7.899999999999997,0.8999999999999986,Non-Working Day,True,349.4218260533981,353.2881425465287
2017-05-21,347.059,15.249999999999998,23.40000000000001,4.299999999999997,Non-Working Day,True,355.18294154040353,353.2881425465287
2017-05-22,388.695,13.915972222222225,30.75,0.0,Working Day,True,385.30928366777204,393.8357328573055
2017-05-23,387.526,17.110416666666666,1.85,11.2,Working Day,True,388.2182067781259,383.68198868925316
2017-05-24,390.62,16.600694444444446,3.3999999999999986,8.06666666666666,Working Day,True,386.04666213358917,383.68198868925316
2017-05-25,388.844,13.943005952380949,25.36785714285714,0.0,Working Day,True,384.1910876573952,393.724689269511
2017-05-26,387.818,17.965625,11.974999999999998,41.05,Working Day,True,414.07704462017136,383.68198868925316
2017-05-27,354.893,18.635416666666668,0.0,30.00000000000001,Non-Working Day,True,368.8622092648092,357.8332385598717
2017-05-28,348.534,17.495833333333334,0.5333333333333314,16.8,Non-Working Day,True,359.3957597019808,353.2881425465287
2017-05-29,354.602,14.122916666666669,24.35,0.0,Non-Working Day,True,352.2641220257068,357.088847893612
2017-05-30,385.611,13.999999999999996,24.000000000000004,0.0,Working Day,True,383.90690114646327,393.49058086148176
2017-05-31,395.875,18.288194444444443,3.35,39.86666666666667,Working Day,True,411.34338959600564,388.05098926233774
2017-06-01,405.039,20.716666666666665,0.0,79.30000000000001,Working Day,True,442.0292766362332,433.7126599260478
2017-06-02,393.675,19.52083333333333,1.0999999999999996,50.3,Working Day,True,419.178997042343,411.2278452612182
2017-06-03,355.993,18.125,4.499999999999998,36.0,Non-Working Day,True,374.17285922533335,353.2881425465287
2017-06-04,353.971,16.745833333333337,2.799999999999999,6.299999999999997,Non-Working Day,True,352.25712633363946,353.2881425465287
2017-06-05,397.414,16.97854166666667,0.6899999999999995,7.099999999999994,Working Day,True,384.71433765450473,383.68198868925316
2017-06-06,388.659,13.00166666666667,47.95999999999999,0.0,Working Day,True,388.8848396961755,397.5913288713682
2017-06-07,381.752,15.172569444444449,28.85833333333334,2.6000000000000014,Working Day,True,386.98540552253024,388.67414164703166
2017-06-08,389.492,16.483333333333338,6.1999999999999975,6.399999999999995,Working Day,True,385.30202244355905,383.68198868925316
2017-06-09,400.589,20.275,13.9,94.4,Working Day,True,456.93404657557295,425.4081639174348
2017-06-10,407.963,24.675000000000008,0.0,160.19999999999996,Non-Working Day,True,463.35365226992076,463.942830700734
2017-06-11,463.402,27.83333333333333,0.0,236.0,Non-Working Day,True,518.3647995801164,519.4316688123404
2017-06-12,562.5,28.95833333333333,0.0,263.0,Working Day,True,588.221638707829,588.6776892188441
2017-06-13,582.48,30.00416666666666,0.0,288.1,Working Day,True,608.1967518705783,608.3421090128238
2017-06-14,514.145,23.781944444444445,0.0,138.76666666666665,Working Day,True,489.3541131333711,491.34795140720763
2017-06-15,452.037,20.7625,0.0,66.29999999999998,Working Day,True,431.6836004961638,434.57444724769636
2017-06-16,440.352,18.983333333333327,0.0,24.499999999999982,Working Day,True,398.41827259963304,401.1214303073403
2017-06-17,431.172,20.70451388888889,0.0,64.90833333333333,Non-Working Day,True,394.19660857026315,394.1852599216859
2017-06-18,477.574,25.15833333333333,0.0,171.79999999999998,Non-Working Day,True,471.77224473427793,472.43452624287943
2017-06-19,529.533,25.44270833333334,0.0,178.62499999999997,Working Day,True,521.074221452571,522.574684433305
2017-06-20,499.75,24.73263888888889,0.0,161.58333333333331,Working Day,True,507.51210112792876,509.2235096395835
2017-06-21,492.832,25.0375,0.0,168.9,Working Day,True,513.3348598785575,514.9557010669123
2017-06-22,491.996,24.64166666666667,0.0,159.39999999999998,Working Day,True,505.7745580838914,507.5129923799479
2017-06-23,536.77,26.45625,0.0,202.95,Working Day,True,540.4325731531238,541.6319358870321
2017-06-24,488.578,25.643750000000008,0.0,183.45,Non-Working Day,True,480.2271242351193,480.9628239209828
2017-06-25,442.701,24.225,0.0,149.4,Non-Working Day,True,455.5156523893125,456.03676933390875
2017-06-26,456.698,22.104166666666668,0.0,98.7,Working Day,True,457.4682087221829,459.80131248140736
2017-06-27,443.084,20.75625,0.0,71.6,Working Day,True,435.90145307634594,434.4569307947443
2017-06-28,439.912,21.3875,0.0,87.6,Working Day,True,448.6345929410467,446.3260925429034
2017-06-29,467.575,23.85,0.0,140.4,Working Day,True,490.6539544945593,492.6275750060191
2017-06-30,514.942,26.745833333333334,0.0,209.90000000000003,Working Day,True,545.9635307818533,547.0768648738115
2017-07-01,483.208,25.13548611111112,0.0,171.25166666666664,Non-Working Day,True,471.37429690083343,472.0331228185455
2017-07-02,478.109,26.53680555555555,0.0,204.88333333333335,Non-Working Day,True,495.782167208055,496.65293953477453
2017-07-03,510.31,26.217916666666667,0.0,197.23,Working Day,True,535.8804756514933,537.15064181446
2017-07-04,455.404,24.679166666666664,0.0,160.3,Non-Working Day,True,463.42622634288944,464.01603497264887
2017-07-05,498.886,24.529166666666665,0.0,156.70000000000002,Working Day,True,503.6258407317232,505.3976962268105
2017-07-06,493.236,22.704166666666666,0.0,112.89999999999998,Working Day,True,468.76887035210484,471.08289196480615
2017-07-07,494.712,22.54555555555556,0.0,109.09333333333336,Working Day,True,465.7394441592948,468.1005855365559
2017-07-08,469.574,24.65416666666667,0.0,159.70000000000002,Non-Working Day,True,462.9907819050778,463.57680934115876
2017-07-09,436.555,23.85,0.0,140.4,Non-Working Day,True,448.9839858221389,449.44838486155436
2017-07-10,498.642,24.92638888888889,0.0,166.23333333333332,Working Day,True,511.2126699011074,512.8665196810978
2017-07-11,544.725,26.50555555555556,0.0,204.13333333333333,Working Day,True,541.3742949556174,542.5590101269875
2017-07-12,570.625,28.012500000000003,0.0,240.29999999999995,Working Day,True,570.1564965247846,570.8935326720978
2017-07-13,568.623,27.865972222222226,0.0,236.78333333333327,Working Day,True,567.3578584920224,568.1384247195547
2017-07-14,480.885,20.162152777777784,0.0,51.89166666666665,Working Day,True,420.2171427742536,423.286339072467
2017-07-15,452.994,23.978472222222223,0.0,143.48333333333335,Non-Working Day,True,451.22168640533727,451.7055165789351
2017-07-16,468.896,24.8625,0.0,164.7,Non-Working Day,True,466.6194855535076,467.2370229369112
2017-07-17,538.225,25.76215277777777,0.0,186.29166666666663,Working Day,True,527.1755176377401,528.5810809175216
2017-07-18,559.981,26.68333333333334,0.0,208.4,Working Day,True,544.7697989195376,545.9017003442909
2017-07-19,588.676,28.979166666666668,0.0,263.5,Working Day,True,588.6195493286009,589.0694107286845
2017-07-20,598.203,29.19166666666668,0.0,268.6,Working Day,True,592.6782376604742,593.0649701290552
2017-07-21,591.856,28.72083333333333,0.0,257.29999999999995,Working Day,True,583.6854576310293,584.2120640066655
2017-07-22,533.833,28.08750000000001,0.0,242.0999999999999,Non-Working Day,True,522.7918180312006,523.8971293991585
2017-07-23,486.244,23.295277777777773,0.0,127.08666666666664,Non-Working Day,True,439.32195757425313,439.7024561272642
2017-07-24,472.23,19.775625,0.0,43.815,Working Day,True,413.7895598800515,416.01859932656447
2017-07-25,429.179,19.015833333333337,0.0,28.38000000000001,Working Day,True,401.506059016823,401.7325158626912
2017-07-26,443.463,21.04444444444444,0.0,73.06666666666666,Working Day,True,437.06865756394353,439.87574501420073
2017-07-27,465.144,22.21597222222222,0.0,101.18333333333334,Working Day,True,459.44449813868334,461.90355125088325
2017-07-28,496.353,25.058333333333334,0.0,169.4,Working Day,True,513.7327704993295,515.3474225767525
2017-07-29,417.648,22.222916666666663,0.0,101.35000000000002,Non-Working Day,True,420.64381032790226,420.86211667872794
2017-07-30,412.335,22.575000000000003,0.0,110.0,Non-Working Day,True,426.9214676396858,427.04787765554966
2017-07-31,500.149,24.97916666666667,0.0,167.5,Working Day,True,512.2207101403962,513.8588808393597
2017-08-01,543.027,26.99166666666667,0.0,215.79999999999995,Working Day,True,550.6588761069617,551.6991786899264
2017-08-02,539.145,24.347222222222232,0.0,152.3333333333333,Working Day,True,500.15075464364855,501.97666170753934
2017-08-03,535.088,24.6875,0.0,160.50000000000003,Working Day,True,506.6499614495897,508.3747797015963
2017-08-04,539.314,24.78095238095238,0.0,162.74285714285716,Working Day,True,508.4348748056236,510.1319304743084
2017-08-05,460.515,23.30395833333333,0.0,127.29500000000002,Non-Working Day,True,439.4731535596044,439.85496502708725
2017-08-06,402.766,21.058333333333334,0.0,73.6,Non-Working Day,True,400.50450507911694,400.40152267847213
2017-08-07,439.653,19.63284722222222,0.0,39.188333333333325,Working Day,True,410.10756026917556,413.33400124579265
2017-08-08,449.012,21.589583333333334,0.0,86.14999999999998,Working Day,True,447.4806521408082,450.1257911883536
2017-08-09,474.575,23.45,0.0,130.8,Working Day,True,483.01407057573886,485.10652201708655
2017-08-10,496.957,23.85416666666667,0.0,140.5,Working Day,True,490.73353661871363,492.70591930798713
2017-08-11,486.447,23.612499999999997,0.0,134.70000000000002,Working Day,True,486.1177734177596,488.1619497938403
2017-08-12,448.527,21.709375,0.0,89.225,Non-Working Day,True,411.84420398046,411.83969016519836
2017-08-13,458.221,24.783333333333328,0.0,162.8,Non-Working Day,True,465.24057816710433,465.84614177052504
2017-08-14,493.536,23.975,0.0,143.40000000000003,Working Day,True,493.0414182191907,494.9779040650604
2017-08-15,493.766,22.060486111111118,0.0,97.45166666666664,Working Day,True,456.474758538989,458.98000304910914
2017-08-16,508.802,25.10625,0.0,170.54999999999998,Working Day,True,514.6479649271048,516.2483820493851
2017-08-17,496.803,23.98333333333333,0.0,143.60000000000002,Working Day,True,493.20058246749943,495.1345926689964
2017-08-18,538.979,24.582222222222217,0.0,157.9733333333334,Working Day,True,504.63918644595566,506.3952803385369
2017-08-19,500.253,26.12013888888889,0.0,194.8833333333333,Non-Working Day,True,488.52475991119536,489.33251234326985
2017-08-20,466.794,24.42083333333333,0.0,154.10000000000002,Non-Working Day,True,458.9266338188365,459.477370113916
2017-08-21,526.506,25.78333333333333,0.0,186.8,Working Day,True,527.5800601021915,528.9793311191927
2017-08-22,573.93,27.15694444444444,0.0,219.76666666666668,Working Day,True,553.8156336984188,554.8068360013253
2017-08-23,511.25,24.131666666666675,0.0,147.16,Working Day,True,496.03370608739533,497.9236498190591
2017-08-24,461.253,22.475000000000005,0.0,107.39999999999998,Working Day,True,464.3918535236139,466.7739553565637
2017-08-25,442.915,21.266666666666666,0.0,79.6,Working Day,True,442.26802300869633,444.05410778583
2017-08-26,398.548,20.875,0.0,72.6,Non-Working Day,True,399.778764349431,397.18053471421
2017-08-27,386.717,20.716666666666665,0.0,67.6,Non-Working Day,True,396.1500607010012,394.3987723814381
2017-08-28,429.249,20.50555555555556,0.0,62.53333333333333,Working Day,True,428.6860071530155,429.7432152930001
2017-08-29,419.98,18.23125,0.0,13.849999999999987,Working Day,True,389.9427763771916,386.98028380210786
2017-08-30,422.953,20.3125,0.0,70.9,Working Day,True,435.3443782072653,426.11326263514724
2017-08-31,440.827,22.08333333333333,0.0,98.0,Working Day,True,456.9111338531022,459.40959097156707
2017-09-01,398.364,17.5,7.799999999999997,21.6,Working Day,True,397.73092191266835,383.68198868925316
2017-09-02,358.607,16.10625,9.65,5.799999999999994,Non-Working Day,True,353.34981335535144,353.2881425465287
2017-09-03,360.913,17.395416666666662,0.0,13.299999999999995,Non-Working Day,True,356.74233907905375,353.2881425465287
2017-09-04,386.135,21.27916666666667,0.0,85.9,Non-Working Day,True,409.43111605425423,404.2813490899697
2017-09-05,469.786,24.2125,0.0,149.09999999999997,Working Day,True,497.5775992959903,499.44352927723895
2017-09-06,441.938,18.944791666666664,0.0,33.125,Working Day,True,405.28223080794834,400.39674551413583
2017-09-07,414.107,18.26458333333333,0.0,26.300000000000004,Working Day,True,399.8507508344119,387.6070382178522
2017-09-08,400.649,18.06666666666667,0.0,24.000000000000007,Working Day,True,398.02036197886116,383.88568387437005
2017-09-09,362.931,16.458333333333332,10.099999999999996,11.8,Non-Working Day,True,357.799878291708,353.2881425465287
2017-09-10,358.299,17.891666666666666,3.4999999999999982,29.5,Non-Working Day,True,369.24305435295054,353.2881425465287
2017-09-11,404.666,18.9375,6.099999999999998,50.2,Working Day,True,420.13821678582474,400.25964298569176
2017-09-12,422.191,20.800000000000004,0.0,75.29999999999998,Working Day,True,438.84599167005797,435.2795459654088
2017-09-13,441.964,21.94583333333333,0.0,94.90000000000002,Working Day,True,454.4440880043165,456.82422900662147
2017-09-14,474.379,23.59583333333333,0.0,134.3,Working Day,True,485.79944492114214,487.84857258596804
2017-09-15,480.253,23.420833333333324,0.0,130.10000000000002,Working Day,True,482.4569957066582,484.55811190331
2017-09-16,450.275,23.270486111111115,0.0,126.49166666666667,Non-Working Day,True,438.89014184009,439.2668907093698
2017-09-17,439.23,22.680902777777785,0.0,112.34166666666668,Non-Working Day,True,428.62091051503376,428.9084862333906
2017-09-18,473.509,21.64583333333333,0.0,87.50000000000001,Working Day,True,448.5550108168924,451.18343926492213
2017-09-19,470.827,22.31770833333334,0.0,103.625,Working Day,True,461.38762833678607,463.81645795726985
2017-09-20,471.355,23.822222222222223,0.0,139.73333333333335,Working Day,True,490.1234070001968,492.10527965956527
2017-09-21,472.406,24.05,0.0,145.20000000000002,Working Day,True,494.47389645396953,496.3881015004852
2017-09-22,450.513,23.454166666666666,0.0,130.9,Working Day,True,483.0936526998932,485.1848663190545
2017-09-23,437.271,25.060416666666665,0.0,169.45000000000002,Non-Working Day,True,470.06675401951594,470.71422585287587
2017-09-24,468.29,25.954166666666666,0.0,190.9,Non-Working Day,True,485.6338926712797,486.4165421786538
2017-09-25,530.323,25.350000000000005,0.0,176.39999999999998,Working Day,True,519.3035191901361,520.8315237145159
2017-09-26,520.277,23.15,0.0,123.6,Working Day,True,477.2841576366235,479.4657322753871
2017-09-27,532.809,24.836805555555543,0.0,164.08333333333337,Working Day,True,509.5016542317883,511.1821171887845
2017-09-28,468.061,22.09375,0.0,101.65,Working Day,True,459.8158813847371,459.6054517264873
2017-09-29,399.176,16.25,10.599999999999996,5.799999999999994,Working Day,True,385.7386753421526,384.2484943617375
2017-09-30,362.754,15.099652777777775,14.974999999999996,0.0333333333333314,Non-Working Day,True,350.2962184200123,353.2881425465287
2017-10-01,349.525,15.070833333333338,31.6,4.699999999999996,Non-Working Day,True,357.2156568935554,353.2881425465287
2017-10-02,390.7,16.475,21.3,21.000000000000004,Working Day,True,400.05819421035955,383.68198868925316
2017-10-03,397.247,16.712500000000002,2.799999999999999,12.3,Working Day,True,389.2909824986749,383.68198868925316
2017-10-04,407.612,18.629166666666663,7.4999999999999964,50.3,Working Day,True,420.5086634329172,394.4621646400563
2017-10-05,430.279,22.566666666666663,0.0,109.60000000000002,Working Day,True,466.1426602550103,468.49752999986055
2017-10-06,440.396,22.7375,0.0,113.70000000000005,Working Day,True,469.4055273453399,471.7096463805505
2017-10-07,417.449,22.513472222222223,0.0,108.32333333333332,Non-Working Day,True,425.704642349579,425.9668945736041
2017-10-08,425.619,23.69583333333333,0.0,136.70000000000002,Non-Working Day,True,446.29874512230083,446.73982680069753
2017-10-09,464.839,23.182986111111106,0.0,124.39166666666668,Non-Working Day,True,437.3660863077495,437.7296009991537
2017-10-10,460.642,22.8625,0.0,116.70000000000002,Working Day,True,471.79299106997127,474.05997543959194
2017-10-11,431.517,20.265625,0.0,55.17499999999998,Working Day,True,422.83008918398906,425.2318892380068
2017-10-12,400.87,15.294444444444446,9.249999999999996,0.0,Working Day,True,380.8424356369368,388.17352862829557
2017-10-13,389.949,15.117013888888886,29.86666666666666,0.9500000000000028,Working Day,True,385.8817921839563,388.9023413136921
2017-10-14,373.721,19.10458333333333,0.0,38.41,Non-Working Day,True,374.9656888014681,366.076039577506
2017-10-15,379.624,20.43763888888889,0.0,58.50333333333334,Non-Working Day,True,389.54823919662465,389.49652630552714
2017-10-16,391.496,14.32291666666667,39.1,7.449999999999999,Working Day,True,392.97295103622565,392.16417029901845
2017-10-17,385.975,10.308333333333334,112.59999999999998,0.0,Working Day,True,402.314470240975,408.65444871106206
2017-10-18,388.07,15.602083333333333,39.2,16.95,Working Day,True,400.5540288682444,386.9098729741639
2017-10-19,391.22,17.3375,6.1999999999999975,20.000000000000004,Working Day,True,396.1251913285547,383.68198868925316
2017-10-20,386.246,18.245833333333334,1.799999999999999,33.2,Working Day,True,405.7158860734131,387.254488858996
2017-10-21,358.754,18.791666666666664,4.499999999999998,46.69999999999999,Non-Working Day,True,381.93828503297306,360.57839875668583
2017-10-22,355.549,18.61666666666667,1.6999999999999993,35.5,Non-Working Day,True,373.21501649810295,357.50381933625397
2017-10-23,405.079,19.79791666666667,0.0,49.50000000000001,Working Day,True,418.313803638228,416.4377413420935
2017-10-24,422.918,20.70868055555556,0.0,65.00833333333335,Working Day,True,430.65566472583646,433.5625000139424
2017-10-25,398.651,16.693055555555556,0.5999999999999996,3.533333333333335,Working Day,True,381.85721012604773,383.68198868925316
2017-10-26,388.342,12.641666666666673,56.6,0.0,Working Day,True,390.6798893234507,399.0700627113273
2017-10-27,382.393,12.602777777777774,63.000000000000014,0.0,Working Day,True,392.0095557140249,399.22980247798955
2017-10-28,357.902,16.6,12.899999999999997,8.7,Non-Working Day,True,356.14505439206897,353.2881425465287
2017-10-29,366.924,17.27020833333333,0.0,1.9083333333333317,Non-Working Day,True,348.4749426000479,353.2881425465287
2017-10-30,391.775,11.764583333333333,78.5,0.0,Working Day,True,395.22984150369683,402.6727649487276
2017-10-31,392.38,10.733333333333334,102.40000000000002,0.0,Working Day,True,400.1953144309974,406.9087212611104
2017-11-01,401.508,10.745833333333335,102.10000000000004,0.0,Working Day,True,400.13298631893923,406.85737633611177
2017-11-02,402.281,18.24375,0.0,27.5,Working Day,True,400.80573632426444,387.2153167080119
2017-11-03,397.693,18.3625,9.5,35.1,Working Day,True,408.82770130850594,389.44812931410144
2017-11-04,363.052,10.665277777777776,104.03333333333336,0.0,Non-Working Day,True,369.19604383864873,373.1640364113893
2017-11-05,379.71,13.695486111111114,36.55833333333334,0.0,Non-Working Day,True,354.8582723557591,359.0760498483603
2017-11-06,399.956,15.622916666666669,23.95,1.8000000000000007,Working Day,True,385.3289913625658,386.8242980991662
2017-11-07,403.817,6.583333333333333,202.0,0.0,Working Day,True,420.8882476343086,423.9552363606386
2017-11-08,409.103,6.456944444444445,205.03333333333333,0.0,Working Day,True,421.5184541006745,424.4743906022909
2017-11-09,410.231,9.168749999999998,139.95000000000002,0.0,Working Day,True,407.99671645694457,413.33539437343256
2017-11-10,419.355,2.059722222222223,310.56666666666666,0.0,Non-Working Day,True,413.0823385690349,413.1728205271348
2017-11-11,408.179,-0.6124999999999998,374.7,0.0,Non-Working Day,True,426.71003886943237,425.59646491685305
2017-11-12,392.111,4.24375,258.1500000000001,0.0,Non-Working Day,True,401.9443142850562,403.01888040092274
2017-11-13,419.803,6.262499999999999,209.7,0.0,Working Day,True,422.48800251046816,425.2730894356022
2017-11-14,419.956,5.313888888888888,232.46666666666667,0.0,Working Day,True,427.2180136811046,429.16959874382763
2017-11-15,415.567,6.795833333333335,196.89999999999995,0.0,Working Day,True,419.82866972931976,423.08237263566275
2017-11-16,412.312,10.397916666666667,110.45,0.0,Working Day,True,401.86778543789154,408.2864767485722
2017-11-17,415.287,5.779166666666666,221.3,0.0,Working Day,True,424.89802284338396,427.2584265355472
2017-11-18,397.906,7.341666666666666,183.8,0.0,Non-Working Day,True,386.145673162376,388.61610555099213
2017-11-19,382.227,9.982638888888888,120.41666666666666,0.0,Non-Working Day,True,372.67734045904655,376.3377480629208
2017-11-20,423.986,5.3500000000000005,231.60000000000008,0.0,Working Day,True,427.03795469071434,429.0212689604984
2017-11-21,411.728,10.08333333333333,117.99999999999996,0.0,Working Day,True,403.43637625802205,409.5786573610365
2017-11-22,413.998,8.737499999999999,150.3,0.0,Working Day,True,410.1470363229513,415.1067942858835
2017-11-23,383.067,2.6916666666666664,295.4,0.0,Non-Working Day,True,409.85957160610303,410.23479651605277
2017-11-24,384.339,6.029166666666666,215.29999999999995,0.0,Working Day,True,423.6514606022206,426.2315280355756
2017-11-25,374.712,10.041666666666666,119.0,0.0,Non-Working Day,True,372.37631277569574,376.06331724869887
2017-11-26,380.731,6.941666666666667,193.4,0.0,Non-Working Day,True,388.18557840484715,390.4757778920726
2017-11-27,419.863,6.604166666666668,201.5,0.0,Working Day,True,420.784367447545,423.86966148564096
2017-11-28,421.395,7.455555555555555,181.06666666666672,0.0,Working Day,True,416.53913048180544,420.3725015940711
2017-11-29,408.487,11.208333333333334,98.2,0.0,Working Day,True,399.3227208621831,404.9576141111644
2017-11-30,422.226,7.221527777777777,186.6833333333333,0.0,Working Day,True,417.70605124645,421.33379268987784
2017-12-01,408.539,8.399999999999999,158.40000000000003,0.0,Working Day,True,411.82989534852175,416.49310726084514
2017-12-02,393.169,6.529166666666664,203.3,0.0,Non-Working Day,True,390.2892306861455,392.3935649938119
2017-12-03,389.225,7.516666666666666,179.60000000000002,0.0,Non-Working Day,True,385.25321461879486,387.8024989017694
2017-12-04,420.086,7.847222222222224,171.66666666666663,0.0,Working Day,True,414.58618297064953,418.76369394411563
2017-12-05,417.977,13.268055555555549,45.06666666666669,0.0,Working Day,True,388.2837196821034,396.49711146973186
2017-12-06,420.119,7.169444444444444,187.9333333333333,0.0,Working Day,True,417.965751713359,421.5477298773719
2017-12-07,429.275,4.9375,241.50000000000009,0.0,Working Day,True,429.0947823886338,430.71565148545153
2017-12-08,437.196,2.2250000000000005,306.6,0.0,Working Day,True,442.6199827052559,441.85750021014314
2017-12-09,424.053,0.303125,352.7250000000001,0.0,Non-Working Day,True,422.0405682753383,421.33955869859847
2017-12-10,418.093,1.1416666666666664,332.6,0.0,Non-Working Day,True,417.7642044206787,417.4410268377396
2017-12-11,444.883,2.8416666666666663,291.8,0.0,Working Day,True,439.545129177053,439.32448391021325
2017-12-12,448.929,5.8361111111111095,219.9333333333333,0.0,Working Day,True,424.6140836662301,427.02452187722037
2017-12-13,476.735,-3.554166666666666,445.30000000000007,0.0,Working Day,True,471.43634651348145,465.5959705344862
2017-12-14,477.551,-2.9860615079365083,431.66547619047617,0.0,Working Day,True,468.60363275394894,463.26242519318174
2017-12-15,482.914,-4.716805555555556,473.20333333333326,0.0,Working Day,True,477.23355346946926,470.3716190585207
2017-12-16,448.01,-0.0666666666666667,361.6,0.0,Non-Working Day,True,423.92641817397697,423.0587870347536
2017-12-17,434.5,1.475,324.6000000000001,0.0,Non-Working Day,True,416.0642833852861,415.89129988683925
2017-12-18,452.856,4.933333333333334,241.6,0.0,Working Day,True,429.11555842598653,430.73276646045105
2017-12-19,434.87,10.408333333333331,110.20000000000005,0.0,Working Day,True,401.81584534450974,408.24368931107347
2017-12-20,440.965,5.879166666666664,218.90000000000003,0.0,Working Day,True,424.3993979469186,426.8476671355586
2017-12-21,450.427,2.162499999999999,308.0999999999999,0.0,Working Day,True,442.9316232655467,442.11422483513604
