ds,"Temperature, daily mean (degC)","Temperature, daily peak (degC)",Holiday,Weekend,"Electricity demand, daily sum, (GWh)",Month,dayOfWeek,yhat_lgbm
2015-07-02,25.641666666666666,31.7,False,False,93.135,7,3,99.67163587047077
2015-07-03,23.5,30.6,True,False,84.486,7,4,86.28866282111996
2015-07-04,21.48958333333333,27.2,False,True,74.337,7,5,78.20020037994023
2015-07-05,20.29652777777778,25.6,False,True,70.692,7,6,73.1898094152316
2015-07-06,20.28888888888889,25.6,False,False,79.813,7,0,81.56218154144432
2015-07-07,20.66458333333333,26.1,False,False,80.487,7,1,83.05070192059135
2015-07-08,20.59375,23.95,False,False,77.819,7,2,82.25547408772808
2015-07-09,20.55208333333333,23.9,False,False,77.551,7,3,82.22458362779199
2015-07-10,20.20833333333333,24.4,False,False,77.618,7,4,80.67600330187416
2015-07-11,21.70833333333333,27.2,False,True,74.188,7,5,78.20020037994023
2015-07-12,23.29583333333333,29.4,False,True,74.887,7,6,79.91074870740194
2015-07-13,24.222916666666663,31.05,False,False,87.895,7,0,97.11356437962118
2015-07-14,23.262500000000003,30.6,False,False,87.634,7,1,90.03006442443676
2015-07-15,22.42916666666667,28.3,False,False,86.326,7,2,89.95307443331666
2015-07-16,22.681249999999995,28.9,False,False,87.533,7,3,90.25259338570125
2015-07-17,23.558333333333337,31.7,False,False,87.836,7,4,90.38618315303093
2015-07-18,21.972916666666663,29.4,False,True,74.173,7,5,78.19199105286602
2015-07-19,26.0,32.2,False,True,85.076,7,6,89.86485805082557
2015-07-20,25.875,29.4,False,False,97.677,7,0,101.57728043923292
2015-07-21,23.55416666666667,27.8,False,False,92.393,7,1,94.32941509433539
2015-07-22,23.38333333333334,27.8,False,False,90.692,7,2,93.30640182780611
2015-07-23,23.475000000000005,29.4,False,False,89.53,7,3,92.90300427913742
2015-07-24,25.337499999999995,31.7,False,False,94.053,7,4,97.34551325087138
2015-07-25,25.95833333333333,32.8,False,True,88.759,7,5,93.04887139546443
2015-07-26,24.066666666666663,29.4,False,True,82.274,7,6,85.25574814152486
2015-07-27,22.808333333333334,28.3,False,False,89.502,7,0,91.11557166261697
2015-07-28,24.02500000000001,31.1,False,False,92.792,7,1,92.96299900221297
2015-07-29,23.827430555555555,31.1,False,False,93.37,7,2,92.12559094797392
2015-07-30,25.649999999999995,31.7,False,False,96.77,7,3,99.67163587047077
2015-07-31,25.89375,32.8,False,False,98.945,7,4,98.89947807544922
2015-08-01,23.83333333333334,30.6,False,True,87.918,8,5,86.13721242199436
2015-08-02,24.46666666666667,31.7,False,True,84.104,8,6,87.34361324881235
2015-08-03,24.579166666666666,30.6,False,False,94.237,8,0,99.3333284486483
2015-08-04,26.67083333333333,32.8,False,False,97.204,8,1,103.76187751632688
2015-08-05,28.012500000000003,35.0,False,False,100.933,8,2,105.586911893373
2015-08-06,25.79583333333333,31.7,False,False,96.685,8,3,100.41809510637482
2015-08-07,22.133333333333336,28.3,False,False,89.672,8,4,88.09576920680715
2015-08-08,22.214583333333337,27.8,False,True,79.891,8,5,80.11310573307607
2015-08-09,20.9,26.7,False,True,74.317,8,6,74.81521999085187
2015-08-10,20.852777777777785,27.8,False,False,83.264,8,0,85.0361189491268
2015-08-11,21.69861111111111,27.8,False,False,85.327,8,1,88.24581928087304
2015-08-12,26.537499999999994,35.0,False,False,92.133,8,2,99.1572857093056
2015-08-13,29.562500000000004,37.8,False,False,101.398,8,3,113.60193223318646
2015-08-14,30.40833333333333,37.8,False,False,106.463,8,4,113.21111656112329
2015-08-15,31.6375,39.4,False,True,103.021,8,5,107.11498894980168
2015-08-16,30.53333333333333,38.9,False,True,100.209,8,6,102.74875738405123
2015-08-17,25.57291666666667,31.1,False,False,105.693,8,0,100.90965917157517
2015-08-18,23.70416666666667,28.9,False,False,97.438,8,1,95.34012838824742
2015-08-19,22.751388888888886,28.3,False,False,93.175,8,2,92.33464981312366
2015-08-20,22.4625,28.3,False,False,90.937,8,3,91.42057234392618
2015-08-21,22.260416666666668,27.8,False,False,88.052,8,4,89.933844507721
2015-08-22,23.155555555555555,28.9,False,True,83.049,8,5,85.26897282264807
2015-08-23,24.30416666666667,32.8,False,True,83.626,8,6,85.39637547593853
2015-08-24,25.67083333333333,34.4,False,False,98.877,8,0,96.69088490920082
2015-08-25,26.05,30.0,False,False,97.07,8,1,101.95736612398706
2015-08-26,28.65,35.0,False,False,107.077,8,2,108.79782478488663
2015-08-27,29.075000000000006,36.7,False,False,110.321,8,3,114.3571879338519
2015-08-28,30.204166666666666,38.3,False,False,113.526,8,4,113.21111656112329
2015-08-29,29.416666666666668,36.7,False,True,104.65,8,5,107.87024465046713
2015-08-30,26.704166666666666,32.2,False,True,97.098,8,6,94.9487312988932
2015-08-31,24.123611111111103,29.4,False,False,98.624,8,0,97.06900988244021
2015-09-01,22.92291666666667,28.3,False,False,93.05,9,1,90.93034784653267
2015-09-02,22.28541666666668,26.1,False,False,90.007,9,2,88.73223482477691
2015-09-03,21.339583333333337,26.1,False,False,85.189,9,3,86.1988575438899
2015-09-04,21.4875,26.1,False,False,82.032,9,4,85.32119723178042
2015-09-05,22.42916666666667,29.4,False,True,76.881,9,5,79.09309323891222
2015-09-06,25.116666666666664,33.3,False,True,78.319,9,6,81.78920036823082
2015-09-07,28.34999999999999,35.0,True,False,90.777,9,0,97.30655499080947
2015-09-08,30.97083333333333,38.3,False,False,112.522,9,1,116.25013646892758
2015-09-09,32.974999999999994,38.3,False,False,123.748,9,2,116.52684005513174
2015-09-10,31.22083333333333,35.6,False,False,122.058,9,3,118.88789283479989
2015-09-11,30.066666666666663,35.6,False,False,117.805,9,4,117.95747136434561
2015-09-12,28.716666666666672,32.8,False,True,99.143,9,5,102.35720119273543
2015-09-13,27.195833333333336,32.8,False,True,96.2,9,6,92.84591218012956
2015-09-14,23.938541666666666,28.3,False,False,99.284,9,0,94.20956678831413
2015-09-15,22.74805555555556,26.7,False,False,94.864,9,1,90.54060885233409
2015-09-16,21.33611111111111,25.0,False,False,86.414,9,2,85.44917072469114
2015-09-17,22.09166666666667,27.8,False,False,86.177,9,3,86.56553110540995
2015-09-18,24.91249999999999,33.9,False,False,90.733,9,4,91.00805729057211
2015-09-19,27.225000000000005,36.1,False,True,90.884,9,5,92.74535727992829
2015-09-20,30.879166666666663,40.0,False,True,98.984,9,6,103.21247707815822
2015-09-21,26.479166666666657,31.1,False,False,104.33,9,0,102.9372001298594
2015-09-22,24.399999999999995,28.9,False,False,97.976,9,1,98.62661636333605
2015-09-23,25.604166666666668,31.7,False,False,98.115,9,2,98.3353933170796
2015-09-24,27.475000000000005,36.1,False,False,103.324,9,3,104.32092497976521
2015-09-25,28.075000000000003,36.1,False,False,105.513,9,4,103.66565043374005
2015-09-26,28.35833333333333,35.6,False,True,98.855,9,5,98.51755482883144
2015-09-27,26.91666666666666,34.4,False,True,89.861,9,6,90.25973656350232
2015-09-28,25.74166666666666,32.2,False,False,97.4,9,0,96.88051113567428
2015-09-29,24.4875,32.2,False,False,92.544,9,1,94.45127419241784
2015-09-30,26.09166666666667,32.8,False,False,94.892,9,2,98.30841221499824
2015-10-01,24.9125,29.4,False,False,92.659,10,3,90.87256504102366
2015-10-02,23.35416666666667,28.9,False,False,89.198,10,4,86.74210005885813
2015-10-03,22.65833333333333,28.3,False,True,79.623,10,5,77.7289922056148
2015-10-04,19.07055555555556,21.1,False,True,69.234,10,6,67.1334744585308
2015-10-05,19.36597222222221,23.9,False,False,77.994,10,0,76.38974295866603
2015-10-06,20.4,26.1,False,False,79.901,10,1,79.68124211834865
2015-10-07,22.975,29.4,False,False,85.015,10,2,84.30176743668581
2015-10-08,27.3625,36.7,False,False,94.054,10,3,95.37280036971273
2015-10-09,31.408333333333328,39.4,False,False,105.436,10,4,106.07465385784656
2015-10-10,30.40833333333333,36.7,False,True,100.429,10,5,100.58676934271227
2015-10-11,30.17083333333333,37.8,False,True,96.806,10,6,95.78047034503595
2015-10-12,29.64583333333333,35.0,True,False,106.473,10,0,102.75822360865554
2015-10-13,28.725000000000005,32.8,False,False,111.076,10,1,107.95356614917479
2015-10-14,26.779166666666665,31.7,False,False,103.268,10,2,100.13902365934807
2015-10-15,24.25000000000001,27.8,False,False,97.771,10,3,91.37877672361061
2015-10-16,22.72708333333333,25.0,False,False,88.688,10,4,84.61251510444525
2015-10-17,24.13958333333333,28.3,False,True,83.489,10,5,84.24559962400377
2015-10-18,22.59930555555556,26.1,False,True,76.161,10,6,75.31402641234939
2015-10-19,21.697916666666668,26.7,False,False,80.757,10,0,80.76648884503088
2015-10-20,22.4,28.3,False,False,80.061,10,1,84.3939807369916
2015-10-21,25.15833333333333,32.2,False,False,82.799,10,2,88.89676582078903
2015-10-22,21.8125,27.8,False,False,82.196,10,3,81.3372904892379
2015-10-23,23.441666666666663,31.1,False,False,82.632,10,4,83.73292192238576
2015-10-24,26.04,35.0,False,True,75.933,10,5,80.00339319558113
2015-10-25,22.495,30.0,False,True,70.584,10,6,73.25309872983043
2015-10-26,22.92,30.6,False,False,81.681,10,0,83.3462699721973
2015-10-27,21.012500000000003,28.3,False,False,78.807,10,1,80.0735459147914
2015-10-28,22.137500000000003,27.2,False,False,80.981,10,2,81.8377574703929
2015-10-29,22.16666666666667,27.8,False,False,79.848,10,3,81.80686701045681
2015-10-30,23.96250000000001,30.6,False,False,79.736,10,4,85.31050847974136
2015-10-31,22.60416666666667,30.6,False,True,73.878,10,5,75.78836862037437
2015-11-01,21.277083333333334,29.4,False,True,72.912,11,6,68.29633159857295
2015-11-02,16.57222222222222,21.7,False,False,75.644,11,0,71.83756585876034
2015-11-03,13.758333333333336,18.3,False,False,71.179,11,1,72.54309484353664
2015-11-04,13.229166666666664,18.3,False,False,71.276,11,2,72.49605352473382
2015-11-05,14.158333333333331,20.6,False,False,72.086,11,3,72.44251941463251
2015-11-06,16.26666666666667,25.0,False,False,72.513,11,4,71.93369843115457
2015-11-07,16.945833333333333,25.6,False,True,66.685,11,5,67.00415486274802
2015-11-08,16.0625,23.9,False,True,64.257,11,6,64.4363613892643
2015-11-09,14.674999999999995,18.9,False,False,72.65,11,0,72.09663268685502
2015-11-10,12.679166666666667,18.3,False,False,72.85,11,1,72.82129045654646
2015-11-11,13.033333333333331,22.2,True,False,72.561,11,2,67.86616001132572
2015-11-12,14.25416666666667,24.4,False,False,73.946,11,3,72.61922517062786
2015-11-13,16.34583333333333,26.7,False,False,73.258,11,4,72.68964106734632
2015-11-14,15.679166666666667,24.4,False,True,67.087,11,5,66.2899952019105
2015-11-15,12.697916666666666,18.9,False,True,64.655,11,6,65.15953912564265
2015-11-16,11.820833333333336,15.6,False,False,73.596,11,0,73.4999073094174
2015-11-17,14.202083333333333,22.2,False,False,74.622,11,1,73.01069675505828
2015-11-18,15.833333333333336,25.0,False,False,74.667,11,2,72.2798605597644
2015-11-19,18.1625,28.3,False,False,75.111,11,3,73.62240131928864
2015-11-20,19.758333333333333,28.9,False,False,75.973,11,4,74.49523871418275
2015-11-21,20.54583333333333,29.4,False,True,70.356,11,5,69.7997367894601
2015-11-22,19.58333333333333,27.8,False,True,67.115,11,6,66.72064069383978
2015-11-23,17.383333333333333,25.0,False,False,74.041,11,0,72.2927641067382
2015-11-24,13.993749999999997,19.4,False,False,73.15,11,1,72.55863352352652
2015-11-25,12.022916666666664,15.6,False,False,71.81,11,2,73.50404307242178
2015-11-26,11.2,15.0,True,False,64.633,11,3,68.45442172133619
2015-11-27,11.704166666666666,16.1,False,False,66.538,11,4,73.06544454156311
2015-11-28,11.516666666666667,16.7,False,True,66.396,11,5,67.42174131231904
2015-11-29,12.170833333333334,17.2,False,True,65.385,11,6,65.67420366323158
2015-11-30,11.133333333333336,18.3,False,False,75.318,11,0,73.80091194068427
2015-12-01,12.7125,21.1,False,False,75.733,12,1,74.20884295680081
2015-12-02,15.666666666666666,24.4,False,False,75.729,12,2,73.90217963316753
2015-12-03,15.562500000000002,23.3,False,False,74.603,12,3,73.72978546719214
2015-12-04,12.608333333333334,18.9,False,False,74.894,12,4,74.22390581149415
2015-12-05,14.141666666666666,22.8,False,True,68.412,12,5,67.88098618032032
2015-12-06,17.037499999999998,26.1,False,True,65.548,12,6,64.90796702619143
2015-12-07,18.116666666666667,27.2,False,False,74.993,12,0,73.69577058897227
2015-12-08,19.258333333333336,28.3,False,False,75.982,12,1,75.21563627444125
2015-12-09,16.95,25.0,False,False,74.663,12,2,73.91557140840641
2015-12-10,14.084027777777775,17.8,False,False,74.095,12,3,74.08842236354008
2015-12-11,12.527083333333332,16.1,False,False,73.645,12,4,74.18159413072948
2015-12-12,13.420833333333334,18.3,False,True,68.767,12,5,67.72725898761719
2015-12-13,11.407916666666663,16.7,False,True,66.657,12,6,66.36916069294763
2015-12-14,9.6,11.7,False,False,76.555,12,0,77.95733024002293
2015-12-15,9.645833333333334,15.0,False,False,78.41,12,1,77.22572501813484
2015-12-16,8.679166666666665,15.6,False,False,79.091,12,2,77.41016894977193
2015-12-17,10.020833333333334,18.3,False,False,78.931,12,3,76.55782203959089
2015-12-18,12.70833333333333,21.7,False,False,76.73,12,4,73.95001668285104
2015-12-19,10.231944444444446,16.7,False,True,70.833,12,5,70.18908671416621
2015-12-20,9.622222222222222,14.4,False,True,69.01,12,6,68.42123074993066
2015-12-21,10.250000000000002,15.0,False,False,76.836,12,0,76.74656091737948
2015-12-22,12.61965277777778,14.4,False,False,75.957,12,1,74.63617818281227
2015-12-23,12.63715277777778,18.3,False,False,73.172,12,2,74.4356907666411
2015-12-24,10.437500000000002,15.0,False,False,70.554,12,3,76.00867471155483
2015-12-25,9.020833333333336,13.3,True,False,66.017,12,4,71.01021002331683
2015-12-26,10.35625,15.6,False,True,68.81,12,5,69.70433731919337
2015-12-27,7.554166666666668,14.4,False,True,69.67,12,6,68.42123074993066
2015-12-28,6.804166666666667,12.2,False,False,78.524,12,0,77.95733024002293
2015-12-29,8.658333333333333,14.4,False,False,77.611,12,1,77.22572501813484
2015-12-30,8.220833333333331,15.6,False,False,77.392,12,2,77.41016894977193
2015-12-31,9.379166666666666,16.7,False,False,73.757,12,3,76.9138531311078
2016-01-01,9.7625,16.1,True,False,67.698,1,4,70.17149643144235
2016-01-02,11.091666666666669,17.8,False,True,67.622,1,5,69.06590169979809
2016-01-03,10.7,15.6,False,True,67.561,1,6,67.08100415450977
2016-01-04,14.045833333333334,18.3,False,False,73.19,1,0,73.61895906158999
2016-01-05,11.834444444444443,13.3,False,False,76.782,1,1,76.17339306696778
2016-01-06,8.793958333333334,11.55,False,False,79.809,1,2,78.2908751670626
2016-01-07,10.057638888888889,13.3,False,False,76.969,1,3,77.61757602106847
2016-01-08,10.708333333333334,15.0,False,False,76.147,1,4,75.84200602235487
2016-01-09,9.670833333333333,13.9,False,True,71.366,1,5,71.7363235413028
2016-01-10,11.917361111111116,15.6,False,True,67.183,1,6,66.3314176308029
2016-01-11,11.666666666666664,17.8,False,False,74.925,1,0,74.84144455694592
2016-01-12,11.15,20.0,False,False,75.877,1,1,75.4998067852728
2016-01-13,11.23402777777778,18.3,False,False,76.564,1,2,75.48171559348741
2016-01-14,11.131944444444445,16.7,False,False,74.705,1,3,75.45502464499965
2016-01-15,12.050000000000002,17.2,False,False,74.439,1,4,74.73774414315177
2016-01-16,13.202083333333334,18.3,False,True,66.476,1,5,67.66724653817909
2016-01-17,13.438194444444443,21.1,False,True,63.569,1,6,65.01148686329873
2016-01-18,12.63125,15.8,True,False,70.785,1,0,68.26804175712027
2016-01-19,13.082638888888887,16.7,False,False,73.324,1,1,74.17034289139471
2016-01-20,14.783333333333331,19.4,False,False,72.534,1,2,73.931597783988
2016-01-21,15.179166666666667,23.9,False,False,71.846,1,3,73.34751073834981
2016-01-22,14.1875,20.6,False,False,72.634,1,4,73.75486701693389
2016-01-23,13.25416666666667,17.8,False,True,67.267,1,5,67.66724653817909
2016-01-24,13.562499999999998,17.8,False,True,65.007,1,6,65.12141596582374
2016-01-25,14.508333333333333,21.1,False,False,73.59,1,0,73.61895906158999
2016-01-26,13.945833333333333,21.1,False,False,74.553,1,1,74.1246125895924
2016-01-27,14.079166666666666,22.2,False,False,75.452,1,2,74.47103356470399
2016-01-28,15.295833333333334,23.9,False,False,74.841,1,3,73.34751073834981
2016-01-29,15.749999999999998,22.2,False,False,73.462,1,4,73.33884150227033
2016-01-30,13.57291666666666,17.2,False,True,66.932,1,5,67.7129768399814
2016-01-31,10.950694444444446,14.133333333333333,False,True,66.639,1,6,67.03058784317643
2016-02-01,9.056944444444444,12.8,False,False,76.635,2,0,76.61206505238873
2016-02-02,9.904166666666669,15.0,False,False,78.045,2,1,76.19756595056884
2016-02-03,10.716666666666669,17.2,False,False,77.184,2,2,75.03990947494471
2016-02-04,11.808333333333332,20.0,False,False,76.06,2,3,73.9612823028411
2016-02-05,14.795833333333334,23.9,False,False,74.142,2,4,72.69127884529091
2016-02-06,15.387499999999998,25.0,False,True,66.006,2,5,65.89311795708028
2016-02-07,19.1875,29.4,False,True,63.651,2,6,64.66785154715586
2016-02-08,22.99791666666667,30.0,False,False,74.443,2,0,80.10715707041317
2016-02-09,21.0375,30.6,False,False,76.196,2,1,77.2172703262401
2016-02-10,21.15833333333333,30.0,False,False,76.686,2,2,77.00116013928204
2016-02-11,20.3875,30.6,False,False,76.577,2,3,76.69134835919341
2016-02-12,19.541666666666668,29.4,False,False,75.383,2,4,73.1183758085824
2016-02-13,17.70208333333333,26.1,False,True,66.958,2,5,66.12686778648354
2016-02-14,22.0125,28.9,False,True,64.659,2,6,67.60050863165594
2016-02-15,23.45416666666667,31.7,True,False,75.115,2,0,75.64579223385414
2016-02-16,21.89583333333333,31.1,False,False,79.348,2,1,77.5650375233545
2016-02-17,15.639583333333333,22.2,False,False,73.662,2,2,72.73460312095429
2016-02-18,14.547708333333334,19.4,False,False,72.201,2,3,73.02413547842552
2016-02-19,13.85,19.4,False,False,71.705,2,4,72.61328600524864
2016-02-20,14.612499999999995,21.7,False,True,65.765,2,5,66.35543575120354
2016-02-21,16.32916666666667,23.3,False,True,62.921,2,6,63.62222264944796
2016-02-22,20.1875,28.9,False,False,72.675,2,0,74.60330086122288
2016-02-23,19.695833333333333,27.2,False,False,73.881,2,1,74.01050928238166
2016-02-24,18.5,26.7,False,False,73.663,2,2,73.11064151051096
2016-02-25,18.766666666666666,28.3,False,False,73.874,2,3,73.27348707765341
2016-02-26,18.395833333333336,27.2,False,False,72.825,2,4,72.88799038384457
2016-02-27,17.291666666666668,24.4,False,True,66.142,2,5,66.09053666171472
2016-02-28,17.9875,26.1,False,True,64.277,2,6,64.20964078744638
2016-02-29,18.60833333333333,26.1,False,False,73.52,2,0,72.46600538929694
2016-03-01,18.34166666666667,27.2,False,False,74.271,3,1,74.03237414509026
2016-03-02,17.012500000000003,23.9,False,False,74.335,3,2,72.52913481930464
2016-03-03,16.064583333333335,22.9,False,False,73.799,3,3,72.20317468384476
2016-03-04,14.491666666666667,21.1,False,False,72.575,3,4,71.63403713962785
2016-03-05,15.383333333333333,18.3,False,True,67.989,3,5,65.09212686676639
2016-03-06,14.234375,19.4,False,True,64.217,3,6,63.703451305310196
2016-03-07,10.86354166666667,13.9,False,False,72.979,3,0,74.57837825084059
2016-03-08,15.441666666666668,22.2,False,False,73.46,3,1,72.54120785412223
2016-03-09,16.524999999999995,22.2,False,False,74.452,3,2,72.71936232164632
2016-03-10,18.1875,25.6,False,False,75.637,3,3,73.84972966332239
2016-03-11,13.179305555555558,17.8,False,False,73.896,3,4,71.63403713962785
2016-03-12,11.7625,17.2,False,True,69.144,3,5,66.53886649152163
2016-03-13,12.986956521739128,17.2,False,True,64.827,3,6,63.623290475755134
2016-03-14,16.48541666666667,22.35,False,False,73.798,3,0,71.84080057742614
2016-03-15,18.15,27.2,False,False,75.318,3,1,73.33506190408893
2016-03-16,21.183333333333334,29.4,False,False,77.698,3,2,78.14764875454362
2016-03-17,19.86666666666667,27.2,False,False,77.087,3,3,74.8635492898957
2016-03-18,17.243750000000002,23.3,False,False,74.416,3,4,72.09844178387728
2016-03-19,16.62986111111111,22.8,False,True,66.382,3,5,65.90480033058564
2016-03-20,16.026527777777776,23.3,False,True,63.217,3,6,63.72537142748073
2016-03-21,15.247152777777778,20.6,False,False,72.633,3,0,71.02812711360689
2016-03-22,15.164583333333333,19.4,False,False,71.777,3,1,71.52951852100594
2016-03-23,18.21250000000001,24.4,False,False,73.162,3,2,73.09009585075107
2016-03-24,19.5625,26.7,False,False,73.99,3,3,74.41865714107075
2016-03-25,18.8375,25.0,False,False,72.529,3,4,72.48473730712085
2016-03-26,17.843055555555555,24.4,False,True,66.806,3,5,66.02994565985271
2016-03-27,16.395486111111108,22.2,False,True,63.792,3,6,64.0765040575672
2016-03-28,14.445833333333333,17.2,False,False,70.451,3,0,71.43684108260327
2016-03-29,11.30069444444444,16.7,False,False,70.531,3,1,73.14017550833788
2016-03-30,12.079166666666666,16.7,False,False,70.884,3,2,72.90719920435708
2016-03-31,15.383333333333336,23.3,False,False,71.046,3,3,72.2154611422934
2016-04-01,16.079166666666666,22.2,False,False,71.619,4,4,71.02417759129706
2016-04-02,19.2875,26.7,False,True,67.759,4,5,66.92911373351888
2016-04-03,20.53333333333333,27.8,False,True,66.082,4,6,67.24193809672148
2016-04-04,20.325,27.8,False,False,75.591,4,0,75.20729415312017
2016-04-05,22.450000000000003,31.7,False,False,79.248,4,1,78.39119505500332
2016-04-06,20.879166666666663,32.8,False,False,79.38,4,2,75.00231087417389
2016-04-07,17.025,20.0,False,False,73.758,4,3,70.87146663167431
2016-04-08,14.501944444444446,15.6,False,False,73.603,4,4,70.88478561210593
2016-04-09,14.70659722222222,16.1,False,True,67.256,4,5,64.42508235038348
2016-04-10,15.22916666666667,18.9,False,True,64.132,4,6,62.369112972758245
2016-04-11,17.27916666666667,22.2,False,False,72.553,4,0,71.43423308987146
2016-04-12,17.0625,22.2,False,False,73.229,4,1,71.84006545606104
2016-04-13,16.274305555555554,21.7,False,False,72.826,4,2,71.01081581911312
2016-04-14,16.964583333333334,21.1,False,False,72.464,4,3,70.87146663167431
2016-04-15,19.195833333333333,26.1,False,False,72.319,4,4,73.25887352230895
2016-04-16,22.204166666666666,30.0,False,True,69.715,4,5,69.52689468382823
2016-04-17,23.2125,30.0,False,True,70.112,4,6,71.60059737220962
2016-04-18,22.84166666666667,31.1,False,False,80.103,4,0,78.87789835769802
2016-04-19,23.683333333333337,31.1,False,False,82.461,4,1,81.73569267600118
2016-04-20,22.52083333333333,29.4,False,False,81.664,4,2,80.51930910380962
2016-04-21,20.429166666666667,27.2,False,False,79.533,4,3,77.03991634540414
2016-04-22,17.835416666666667,22.2,False,False,76.844,4,4,71.5218817335672
2016-04-23,18.93125,25.0,False,True,68.971,4,5,66.62136655896673
2016-04-24,17.612499999999997,22.8,False,True,65.718,4,6,63.75758029083472
2016-04-25,15.30208333333333,20.5,False,False,71.368,4,0,70.14310761080594
2016-04-26,15.0,20.6,False,False,71.914,4,1,70.76534542551389
2016-04-27,15.83333333333333,20.6,False,False,72.139,4,2,70.81683190156244
2016-04-28,15.312500000000002,20.0,False,False,71.994,4,3,70.66942338501813
2016-04-29,15.19722222222222,20.0,False,False,71.615,4,4,70.15629438843891
2016-04-30,15.710416666666667,19.4,False,True,64.962,4,5,64.10802410184718
2016-05-01,16.435416666666665,21.7,False,True,63.517,5,6,63.14374513844378
2016-05-02,19.079166666666666,27.2,False,False,74.421,5,0,75.2793926135366
2016-05-03,20.216666666666665,29.4,False,False,77.887,5,1,77.31119925184032
2016-05-04,15.883333333333333,21.1,False,False,74.423,5,2,72.16706063378773
2016-05-05,15.439583333333337,17.8,False,False,73.726,5,3,71.98392136885528
2016-05-06,15.018749999999995,17.8,False,False,72.489,5,4,71.25772255493357
2016-05-07,15.242083333333332,18.3,False,True,66.229,5,5,65.16259353543089
2016-05-08,15.45833333333333,20.6,False,True,63.877,5,6,62.99314987829216
2016-05-09,15.25972222222222,20.0,False,False,72.914,5,0,71.31752935124676
2016-05-10,15.77222222222222,21.7,False,False,73.775,5,1,72.11505673454243
2016-05-11,17.35625,25.6,False,False,75.812,5,2,74.36300577051941
2016-05-12,19.31770833333333,27.2,False,False,78.68,5,3,76.01865927664382
2016-05-13,19.14583333333333,28.9,False,False,77.802,5,4,75.2160766833436
2016-05-14,17.640972222222228,21.7,False,True,68.468,5,5,65.64588790867356
2016-05-15,17.35833333333333,21.1,False,True,64.61,5,6,63.864600642306854
2016-05-16,17.303472222222222,21.1,False,False,74.084,5,0,71.78528504449955
2016-05-17,17.958333333333336,22.8,False,False,75.913,5,1,73.35070483055716
2016-05-18,17.489236111111115,22.8,False,False,76.333,5,2,73.5214907554012
2016-05-19,17.377083333333335,22.2,False,False,75.742,5,3,73.61555822982918
2016-05-20,15.677777777777775,19.4,False,False,71.912,5,4,71.26846765389062
2016-05-21,15.358333333333334,19.4,False,True,64.219,5,5,65.17813221542077
2016-05-22,16.283333333333335,21.1,False,True,63.054,5,6,63.14374513844378
2016-05-23,16.62777777777778,21.1,False,False,71.923,5,0,71.48097752153674
2016-05-24,15.878472222222216,20.0,False,False,72.864,5,1,72.11505673454243
2016-05-25,15.61736111111111,19.4,False,False,71.866,5,2,72.16706063378773
2016-05-26,16.843749999999996,22.2,False,False,73.946,5,3,73.39638068006111
2016-05-27,17.622916666666665,24.4,False,False,74.846,5,4,72.6228977755041
2016-05-28,17.241666666666664,23.3,False,True,66.154,5,5,66.25878224419394
2016-05-29,16.53541666666667,21.7,False,True,61.826,5,6,63.15659804858209
2016-05-30,16.845833333333335,22.8,True,False,64.512,5,0,66.93179760713426
2016-05-31,17.187500000000004,23.3,False,False,73.729,5,1,73.20050034434843
2016-06-01,18.87430555555556,24.4,False,False,77.011,6,2,78.6552878440967
2016-06-02,23.188888888888894,31.7,False,False,84.64,6,3,86.99146792408887
2016-06-03,24.933333333333334,36.1,False,False,90.485,6,4,90.13270823406246
2016-06-04,23.870833333333334,31.7,False,True,82.331,6,5,80.83906519615053
2016-06-05,19.375000000000004,25.6,False,True,70.634,6,6,70.22787297045876
2016-06-06,18.00486111111111,25.0,False,False,75.091,6,0,75.70821591470192
2016-06-07,18.629166666666663,25.6,False,False,76.109,6,1,78.67427395544554
2016-06-08,20.031944444444445,26.7,False,False,80.568,6,2,81.25644703835343
2016-06-09,19.20625,24.4,False,False,79.768,6,3,78.80772023503707
2016-06-10,19.820833333333333,25.6,False,False,78.938,6,4,79.26329340082185
2016-06-11,16.92444444444444,17.9,False,True,69.184,6,5,69.02840163253923
2016-06-12,17.629166666666666,21.7,False,True,65.015,6,6,66.98897057386972
2016-06-13,17.2375,21.7,False,False,73.992,6,0,74.97343128797188
2016-06-14,17.043055555555558,22.8,False,False,74.367,6,1,76.55019621393421
2016-06-15,18.080555555555552,22.2,False,False,74.734,6,2,76.8288913620529
2016-06-16,19.8625,25.6,False,False,76.778,6,3,79.87588988980318
2016-06-17,23.76041666666666,31.05,False,False,81.403,6,4,88.94261757791514
2016-06-18,27.48333333333333,36.7,False,True,84.543,6,5,91.62851946716083
2016-06-19,32.27916666666666,41.7,False,True,95.685,6,6,99.32640843109785
2016-06-20,34.448611111111106,43.9,False,False,119.921,6,0,111.72960364129439
2016-06-21,26.33749999999999,32.2,False,False,109.709,6,1,103.3039176376253
2016-06-22,24.49130434782609,31.7,False,False,98.925,6,2,96.44773323525332
2016-06-23,22.383333333333336,28.3,False,False,93.754,6,3,89.39734624103303
2016-06-24,21.460416666666664,27.2,False,False,89.252,6,4,85.25621108045891
2016-06-25,22.660416666666663,30.0,False,True,81.012,6,5,78.9454902046044
2016-06-26,24.60416666666667,33.9,False,True,83.132,6,6,81.72586414860872
