,"Electricity demand, daily sum, (GWh)","Electricity power, daily peak, (GW)","Temperature, daily mean (degC)","Temperature, daily peak (degC)",HDH_5,HDH_6,HDH_7,HDH_8,HDH_9,HDH_10,HDH_11,HDH_12,HDH_13,HDH_14,HDH_15,HDH_16,HDH_17,HDH_18,HDH_19,HDH_20,HDH_21,HDH_22,HDH_23,HDH_24,CDH_5,CDH_6,CDH_7,CDH_8,CDH_9,CDH_10,CDH_11,CDH_12,CDH_13,CDH_14,CDH_15,CDH_16,CDH_17,CDH_18,CDH_19,CDH_20,CDH_21,CDH_22,CDH_23,CDH_24,CDH_25,CDH_26,CDH_27,CDH_28,CDH_29,Holiday,Weekend,Non-workDay,Day Type
2015-07-12,480.017,23.904,26.716666666666672,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999999999979,4.5,521.2,497.2000000000001,473.2000000000001,449.20000000000005,425.20000000000005,401.20000000000005,377.2,353.2,329.2,305.20000000000005,281.20000000000005,257.2,233.2,209.2,185.2,161.19999999999996,137.2,113.19999999999999,89.79999999999998,69.69999999999999,52.30000000000001,37.70000000000001,25.200000000000006,15.200000000000006,8.300000000000004,False,True,True,Non-Working Day
2015-07-13,546.655,27.754,25.887499999999992,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,2.900000000000002,501.3,477.3,453.3,429.30000000000007,405.3,381.3,357.30000000000007,333.30000000000007,309.3,285.3,261.3,237.3,213.3,189.3,165.3,141.30000000000004,117.3,93.3,69.5,48.2,32.0,21.0,11.2,4.600000000000001,1.3999999999999986,False,False,False,Working Day
2015-07-14,532.54,25.453,24.231458333333332,25.825000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,6.019999999999996,461.55499999999995,437.55499999999995,413.55499999999995,389.555,365.555,341.555,317.555,293.555,269.555,245.555,221.555,197.555,173.555,149.555,125.55499999999999,101.55499999999999,77.55499999999999,53.55499999999999,29.954999999999995,11.574999999999992,1.1250000000000036,0.0,0.0,0.0,0.0,False,False,False,Working Day
2015-07-15,508.429,23.901,24.859722222222217,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,2.1333333333333364,476.6333333333333,452.6333333333334,428.6333333333334,404.6333333333333,380.6333333333333,356.6333333333333,332.63333333333327,308.63333333333327,284.63333333333327,260.63333333333327,236.6333333333333,212.6333333333333,188.6333333333333,164.63333333333335,140.63333333333335,116.63333333333333,92.63333333333333,68.63333333333333,44.83333333333333,22.76666666666666,8.13333333333334,1.0000000000000036,0.0,0.0,0.0,False,False,False,Working Day
2015-07-16,460.404,22.715,22.204166666666676,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,2.1000000000000014,7.300000000000004,14.100000000000001,25.4,39.4,55.199999999999996,412.90000000000015,388.9000000000001,364.9000000000001,340.90000000000003,316.90000000000003,292.90000000000003,268.9,244.89999999999995,220.89999999999995,196.89999999999995,172.89999999999995,148.89999999999995,124.89999999999995,101.09999999999997,79.0,60.200000000000024,43.000000000000014,30.300000000000008,20.300000000000008,12.100000000000009,5.1000000000000085,0.30000000000000426,0.0,0.0,0.0,False,False,False,Working Day
2015-07-17,468.983,23.069,22.75833333333333,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000014,6.399999999999999,14.599999999999998,24.999999999999996,39.7,426.2,402.2,378.2,354.2,330.2,306.2,282.20000000000005,258.2,234.20000000000002,210.20000000000002,186.20000000000002,162.20000000000005,138.20000000000002,114.2,90.2,66.8,48.599999999999994,32.8,19.200000000000003,9.900000000000006,3.9000000000000057,0.30000000000000426,0.0,0.0,0.0,False,False,False,Working Day
2015-07-18,485.589,24.465,25.472916666666663,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333364,2.2333333333333343,10.833333333333332,491.35,467.35000000000014,443.35000000000014,419.35000000000014,395.35000000000014,371.35000000000014,347.3500000000001,323.3500000000001,299.3500000000001,275.3500000000001,251.35000000000008,227.35000000000005,203.35000000000008,179.35000000000005,155.35000000000002,131.35,107.35,83.48333333333332,61.58333333333333,46.18333333333334,33.18333333333334,21.28333333333334,11.233333333333338,2.1000000000000014,0.0,False,True,True,Non-Working Day
2015-07-19,547.318,27.776,29.925000000000008,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.2000000000002,574.2,550.2,526.2,502.20000000000005,478.20000000000005,454.20000000000005,430.20000000000005,406.20000000000005,382.20000000000005,358.20000000000005,334.20000000000005,310.20000000000005,286.20000000000005,262.2,238.2,214.2,190.19999999999993,166.19999999999996,142.2,118.19999999999999,95.39999999999998,76.5,60.69999999999999,45.8,False,True,True,Non-Working Day
2015-07-20,622.939,30.575,30.900000000000002,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.6000000000001,597.6,573.6,549.6,525.6,501.6,477.6,453.6000000000001,429.6000000000001,405.6000000000001,381.6000000000001,357.6000000000001,333.6000000000001,309.6000000000001,285.59999999999997,261.59999999999997,237.6,213.6,189.6,165.6,141.6,117.6,93.6,69.99999999999997,48.899999999999984,False,False,False,Working Day
2015-07-21,575.758,27.893,27.89583333333334,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.5,525.5000000000001,501.50000000000006,477.50000000000006,453.50000000000006,429.50000000000006,405.50000000000006,381.50000000000006,357.50000000000006,333.50000000000006,309.5000000000001,285.50000000000006,261.5,237.49999999999997,213.49999999999997,189.49999999999997,165.49999999999997,141.49999999999997,117.49999999999997,93.5,70.09999999999997,48.300000000000004,29.500000000000004,13.3,5.0,False,False,False,Working Day
2015-07-22,509.406,24.949,25.07083333333333,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3999999999999986,7.799999999999997,16.7,481.7,457.7,433.7,409.7,385.7,361.7,337.70000000000005,313.70000000000005,289.69999999999993,265.7,241.70000000000002,217.70000000000002,193.7,169.7,145.70000000000002,121.70000000000002,97.70000000000002,76.10000000000002,57.49999999999999,42.400000000000006,30.0,19.799999999999997,11.099999999999998,4.099999999999998,0.3999999999999986,False,False,False,Working Day
2015-07-23,494.119,24.622,24.72083333333333,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999972,5.9999999999999964,12.799999999999997,22.4,473.29999999999995,449.29999999999995,425.29999999999995,401.29999999999995,377.29999999999995,353.29999999999995,329.29999999999995,305.3,281.3,257.30000000000007,233.30000000000007,209.30000000000007,185.30000000000004,161.3,137.3,113.3,91.10000000000001,71.3,54.099999999999994,39.699999999999996,28.3,18.7,10.0,3.0,0.0,False,False,False,Working Day
2015-07-24,492.282,24.579,25.649999999999995,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1999999999999993,5.0,11.000000000000004,495.6,471.6,447.6000000000001,423.6000000000001,399.6000000000001,375.6000000000001,351.6000000000001,327.60000000000014,303.6000000000001,279.6,255.6,231.6,207.60000000000002,183.6,159.60000000000002,135.6,111.6,88.79999999999998,68.6,50.6,35.6,23.799999999999997,14.699999999999996,6.899999999999995,1.7999999999999972,False,False,False,Working Day
2015-07-25,470.82,22.978,25.608333333333334,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,2.0,5.199999999999999,10.0,494.6,470.6,446.6,422.6,398.6,374.6,350.6000000000001,326.6,302.59999999999997,278.59999999999997,254.6,230.6,206.59999999999997,182.59999999999997,158.6,134.6,111.0,88.6,67.80000000000001,48.60000000000001,31.800000000000004,21.0,13.5,7.5,3.0,False,True,True,Non-Working Day
2015-07-26,491.198,24.389,26.85416666666667,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000064,524.5000000000001,500.50000000000006,476.50000000000006,452.50000000000006,428.50000000000006,404.50000000000006,380.50000000000006,356.50000000000006,332.50000000000006,308.50000000000006,284.50000000000006,260.5,236.5,212.5,188.49999999999997,164.5,140.49999999999997,116.49999999999997,92.49999999999997,69.69999999999999,52.3,37.3,24.400000000000002,13.600000000000001,6.200000000000003,False,True,True,Non-Working Day
2015-07-27,558.068,28.345,25.680555555555557,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333144,3.6666666666666643,8.666666666666664,496.3333333333334,472.3333333333334,448.3333333333335,424.3333333333334,400.3333333333334,376.3333333333334,352.3333333333335,328.3333333333335,304.3333333333334,280.33333333333337,256.3333333333333,232.33333333333331,208.33333333333331,184.3333333333333,160.33333333333331,136.33333333333331,112.33333333333331,88.36666666666665,68.0,49.00000000000001,31.200000000000006,16.8,8.699999999999996,3.4999999999999964,0.3999999999999986,False,False,False,Working Day
2015-07-28,593.878,30.434,28.64999999999999,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000142,567.5999999999998,543.5999999999998,519.5999999999999,495.5999999999999,471.5999999999999,447.5999999999999,423.59999999999997,399.59999999999997,375.59999999999997,351.59999999999997,327.59999999999997,303.6,279.6,255.60000000000002,231.60000000000002,207.60000000000002,183.60000000000005,159.60000000000002,135.60000000000002,111.69999999999999,91.1,74.5,58.8,43.999999999999986,31.599999999999994,False,False,False,Working Day
2015-07-29,615.851,31.138,29.77083333333333,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.4999999999999,570.4999999999999,546.4999999999999,522.4999999999999,498.49999999999994,474.49999999999994,450.49999999999994,426.49999999999994,402.5,378.5,354.5,330.5,306.5,282.5,258.49999999999994,234.49999999999997,210.49999999999997,186.49999999999997,162.5,138.50000000000003,114.49999999999999,90.49999999999999,70.39999999999999,54.2,39.699999999999996,False,False,False,Working Day
2015-07-30,596.964,28.775,26.36909722222222,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.8583333333333,488.85833333333335,464.85833333333335,440.85833333333335,416.85833333333335,392.85833333333335,368.8583333333334,344.8583333333334,320.8583333333334,296.85833333333335,272.85833333333335,248.85833333333335,224.85833333333332,200.85833333333332,176.85833333333332,152.85833333333335,128.85833333333332,104.85833333333335,80.85833333333332,56.85833333333335,32.858333333333334,15.324999999999996,4.225000000000001,0.4250000000000007,0.0,False,False,False,Working Day
2015-07-31,555.298,27.615,27.379166666666677,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,2.6000000000000014,537.1000000000001,513.1,489.1,465.1,441.1,417.09999999999997,393.09999999999997,369.0999999999999,345.0999999999999,321.0999999999999,297.0999999999999,273.09999999999997,249.09999999999994,225.09999999999997,201.09999999999997,177.09999999999997,153.09999999999997,129.1,105.5,83.70000000000002,65.50000000000001,50.500000000000014,35.80000000000001,24.200000000000006,14.600000000000005,False,False,False,Working Day
2015-08-01,503.157,24.132,27.379166666666674,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000142,537.1,513.1,489.1,465.1,441.09999999999997,417.09999999999997,393.09999999999997,369.09999999999997,345.1,321.1,297.1000000000001,273.1,249.09999999999997,225.09999999999997,201.09999999999997,177.09999999999997,153.09999999999997,129.1,105.1,81.19999999999999,59.400000000000006,40.199999999999996,26.099999999999994,16.299999999999997,7.600000000000001,False,True,True,Non-Working Day
2015-08-02,487.181,24.325,26.47500000000001,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000014,2.6000000000000014,6.800000000000001,515.4000000000001,491.4000000000001,467.4000000000001,443.4000000000001,419.40000000000003,395.40000000000003,371.4000000000001,347.4000000000001,323.4000000000001,299.4000000000001,275.40000000000003,251.39999999999998,227.39999999999998,203.39999999999998,179.39999999999998,155.39999999999995,131.4,108.0,85.99999999999997,66.19999999999999,49.400000000000006,35.2,24.300000000000004,15.300000000000004,8.700000000000003,False,True,True,Non-Working Day
2015-08-03,561.226,28.275,27.854166666666668,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000284,548.5,524.5,500.5,476.5,452.5,428.5,404.5,380.49999999999994,356.49999999999994,332.49999999999994,308.49999999999994,284.5,260.5,236.5,212.50000000000003,188.50000000000003,164.50000000000003,140.50000000000003,116.5,92.70000000000002,71.30000000000001,54.099999999999994,39.3,25.500000000000004,14.000000000000004,False,False,False,Working Day
2015-08-04,555.965,27.615,26.868750000000006,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999972,4.649999999999995,8.649999999999995,13.349999999999994,524.85,500.85,476.85,452.85,428.85,404.84999999999997,380.84999999999997,356.84999999999997,332.84999999999997,308.84999999999997,284.84999999999997,260.84999999999997,236.84999999999994,212.84999999999997,188.84999999999997,164.85,141.64999999999998,121.5,101.5,82.20000000000002,63.800000000000004,46.800000000000004,31.6,21.000000000000004,11.900000000000006,False,False,False,Working Day
2015-08-05,522.326,25.757,25.945833333333336,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999986,4.200000000000003,502.7,478.7,454.70000000000005,430.7,406.7,382.70000000000005,358.70000000000005,334.70000000000005,310.70000000000005,286.7,262.7,238.7,214.7,190.70000000000002,166.7,142.70000000000002,118.70000000000002,94.69999999999999,71.1,50.89999999999999,36.10000000000001,23.9,14.999999999999996,7.199999999999996,1.7999999999999972,False,False,False,Working Day
2015-08-06,492.04,24.049,24.054166666666664,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.799999999999997,8.299999999999997,15.699999999999996,26.099999999999994,457.29999999999995,433.29999999999995,409.29999999999995,385.29999999999995,361.29999999999995,337.29999999999995,313.29999999999995,289.29999999999995,265.3,241.30000000000004,217.3,193.3,169.3,145.30000000000004,121.30000000000003,97.30000000000003,76.10000000000001,57.599999999999994,41.0,27.4,16.800000000000004,8.200000000000003,2.6000000000000014,0.0,0.0,False,False,False,Working Day
2015-08-07,489.663,24.098,24.4875,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3999999999999986,8.599999999999998,19.799999999999997,467.70000000000005,443.70000000000005,419.70000000000005,395.70000000000005,371.70000000000005,347.70000000000005,323.70000000000005,299.70000000000005,275.70000000000005,251.70000000000002,227.70000000000002,203.7,179.7,155.70000000000002,131.7,107.7,83.7,62.10000000000001,44.30000000000001,31.500000000000004,21.100000000000005,12.500000000000004,5.700000000000003,0.9000000000000021,0.0,False,False,False,Working Day
2015-08-08,443.86,20.977,23.704166666666666,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3999999999999986,6.099999999999998,15.099999999999998,28.299999999999997,448.9,424.9,400.9,376.9,352.8999999999999,328.8999999999999,304.9,280.9,256.9,232.9,208.9,184.90000000000003,160.90000000000006,136.9,112.9,88.9,66.30000000000001,47.0,32.0,21.2,12.2,5.199999999999999,0.5999999999999979,0.0,0.0,False,True,True,Non-Working Day
2015-08-09,445.809,21.862,23.795833333333338,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3999999999999986,7.299999999999994,16.499999999999993,29.89999999999999,451.1,427.1,403.1000000000001,379.1,355.1,331.1,307.1,283.1,259.1,235.1,211.09999999999997,187.10000000000002,163.10000000000002,139.1,115.10000000000001,91.10000000000001,68.50000000000001,50.400000000000006,35.60000000000001,25.0,16.200000000000003,8.600000000000001,3.6999999999999993,0.8999999999999986,0.0,False,True,True,Non-Working Day
2015-08-10,502.788,25.01,24.07222222222222,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1999999999999993,8.3,17.866666666666674,457.73333333333323,433.73333333333323,409.73333333333323,385.7333333333332,361.7333333333332,337.73333333333323,313.73333333333323,289.7333333333333,265.73333333333335,241.73333333333338,217.73333333333338,193.73333333333338,169.73333333333338,145.73333333333338,121.73333333333338,97.73333333333338,73.73333333333335,50.93333333333332,34.03333333333333,19.6,11.200000000000003,5.600000000000001,1.8000000000000007,0.0,0.0,False,False,False,Working Day
2015-08-11,509.155,24.598,24.010327380952386,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4571428571428662,6.255476190476202,14.568809523809538,456.2478571428572,432.2478571428572,408.2478571428572,384.24785714285713,360.24785714285713,336.24785714285713,312.2478571428571,288.2478571428571,264.2478571428571,240.2478571428571,216.24785714285713,192.24785714285713,168.24785714285713,144.24785714285713,120.24785714285713,96.24785714285713,72.24785714285713,48.705,30.503333333333337,14.816666666666674,4.966666666666676,0.30000000000000426,0.0,0.0,0.0,False,False,False,Working Day
2015-08-12,504.308,24.96,24.90833333333333,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9000000000000021,5.900000000000002,14.500000000000004,477.8,453.8,429.8,405.8,381.8,357.8,333.8,309.8,285.8,261.80000000000007,237.80000000000004,213.8,189.8,165.79999999999998,141.8,117.8,93.8,70.7,51.7,36.3,23.900000000000002,14.3,5.600000000000001,0.6000000000000014,0.0,False,False,False,Working Day
2015-08-13,491.91,24.374,24.13333333333333,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.799999999999997,8.299999999999997,15.899999999999995,26.699999999999996,459.2,435.2,411.2,387.2,363.2,339.2,315.2,291.2,267.2,243.20000000000002,219.20000000000002,195.2,171.20000000000002,147.20000000000002,123.2,99.2,78.00000000000001,59.5,43.099999999999994,29.9,19.1,9.899999999999999,2.8000000000000007,0.0,0.0,False,False,False,Working Day
2015-08-14,505.154,25.722,25.208333333333332,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000014,2.6000000000000014,7.599999999999998,13.999999999999996,22.099999999999998,485.0,461.0,437.0,413.0,389.00000000000006,365.00000000000006,341.00000000000006,317.00000000000006,293.0,269.0,245.0,221.0,197.0,173.0,149.0,125.6,103.6,84.6,67.0,51.099999999999994,36.699999999999996,25.499999999999996,16.999999999999996,9.999999999999996,3.799999999999997,False,False,False,Working Day
2015-08-15,505.949,25.348,27.45833333333333,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1000000000000014,538.9999999999999,515.0,491.0,467.0,443.0,419.0,395.0,371.0,347.0,323.0,299.0,275.0,251.00000000000003,227.00000000000003,203.00000000000003,179.00000000000006,155.00000000000006,131.00000000000003,107.00000000000001,86.09999999999998,69.1,53.499999999999986,38.499999999999986,25.899999999999995,17.099999999999998,False,True,True,Non-Working Day
