,"Electricity demand, daily sum, (GWh)","Electricity power, daily peak, (GW)","Temperature, daily mean (degC)","Temperature, daily peak (degC)",HDH_5,HDH_6,HDH_7,HDH_8,HDH_9,HDH_10,HDH_11,HDH_12,HDH_13,HDH_14,HDH_15,HDH_16,HDH_17,HDH_18,HDH_19,HDH_20,HDH_21,HDH_22,HDH_23,HDH_24,CDH_5,CDH_6,CDH_7,CDH_8,CDH_9,CDH_10,CDH_11,CDH_12,CDH_13,CDH_14,CDH_15,CDH_16,CDH_17,CDH_18,CDH_19,CDH_20,CDH_21,CDH_22,CDH_23,CDH_24,CDH_25,CDH_26,CDH_27,CDH_28,CDH_29,Holiday,Weekend,Non-workDay,Day Type
2015-07-23,50.267,2.773,20.536458333333336,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8000000000000007,10.95,20.125,31.225,43.224999999999994,56.625,70.925,85.92499999999998,101.72499999999997,372.87500000000006,348.87500000000006,324.87500000000006,300.875,276.875,252.87500000000003,228.87500000000003,204.875,180.875,156.875,132.875,112.67500000000001,95.82500000000002,81.0,68.1,56.1,45.5,35.8,26.800000000000004,18.600000000000005,11.600000000000005,6.600000000000005,3.400000000000002,0.6000000000000014,0.0,False,False,False,Working Day
2015-07-24,52.205,3.01,22.2,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,6.9999999999999964,15.199999999999996,24.999999999999996,36.0,48.0,60.900000000000006,74.7,89.39999999999999,412.79999999999995,388.79999999999995,364.79999999999995,340.79999999999995,316.79999999999995,292.79999999999995,268.79999999999995,244.79999999999998,220.79999999999998,196.79999999999998,172.8,149.60000000000002,131.80000000000004,116.0,101.8,88.8,76.8,65.7,55.5,46.2,37.199999999999996,29.2,22.099999999999998,15.899999999999999,10.0,False,False,False,Working Day
2015-07-25,50.051,2.903,22.0,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6000000000000014,8.8,17.400000000000002,27.2,38.19999999999999,50.19999999999999,63.39999999999999,77.39999999999999,91.6,407.99999999999994,383.99999999999994,359.99999999999994,335.99999999999994,311.99999999999994,287.99999999999994,263.99999999999994,239.99999999999997,215.99999999999997,192.0,168.0,146.6,128.8,113.39999999999999,99.19999999999999,86.19999999999999,74.19999999999999,63.4,53.4,43.599999999999994,35.599999999999994,27.599999999999998,20.799999999999997,14.799999999999997,8.899999999999999,False,True,True,Non-Working Day
2015-07-26,50.17,3.021,22.55416666666667,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.200000000000001,8.299999999999999,16.1,24.099999999999998,32.699999999999996,43.099999999999994,54.699999999999996,67.69999999999999,81.5,421.30000000000007,397.30000000000007,373.30000000000007,349.30000000000007,325.3,301.3,277.3,253.29999999999998,229.29999999999998,205.29999999999998,181.3,159.5,141.6,125.4,109.4,94.0,80.4,68.00000000000001,57.000000000000014,46.800000000000004,37.800000000000004,28.800000000000008,21.600000000000005,14.800000000000004,9.500000000000004,False,True,True,Non-Working Day
2015-07-27,58.771,3.568,26.1875,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,2.8000000000000007,5.800000000000001,10.600000000000001,17.200000000000003,24.6,32.9,42.1,52.199999999999996,508.50000000000006,484.50000000000006,460.50000000000006,436.50000000000006,412.50000000000006,388.50000000000006,364.5,340.5,316.5,292.5,268.5,245.29999999999998,223.29999999999998,202.29999999999998,183.1,165.69999999999996,149.09999999999997,133.4,118.6,104.69999999999999,91.7,79.7,68.0,57.8,47.9,False,False,False,Working Day
2015-07-28,64.873,4.032,28.150000000000002,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40000000000000036,2.299999999999999,5.499999999999998,11.199999999999998,17.199999999999996,24.2,31.2,39.0,47.1,555.5999999999999,531.5999999999999,507.59999999999985,483.5999999999999,459.5999999999999,435.5999999999999,411.5999999999999,387.5999999999999,363.5999999999999,339.59999999999997,315.59999999999997,291.99999999999994,269.9,249.1,230.80000000000004,212.80000000000004,195.80000000000004,178.79999999999998,162.6,146.7,132.3,119.30000000000003,106.30000000000003,94.1,82.19999999999999,False,False,False,Working Day
2015-07-29,70.865,4.373,28.745833333333334,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000284,3.4000000000000057,8.800000000000004,15.100000000000005,23.100000000000005,32.800000000000004,569.9,545.9,521.9,497.9,473.9,449.9,425.9,401.9,377.90000000000003,353.90000000000003,329.9,305.9,281.9,257.9,234.09999999999997,213.29999999999998,194.7,177.0,161.0,146.7,132.7,120.69999999999999,108.69999999999999,96.70000000000002,85.4,False,False,False,Working Day
2015-07-30,67.734,4.056,26.0625,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000036,6.200000000000006,13.600000000000005,21.900000000000006,31.900000000000006,42.900000000000006,505.4999999999999,481.4999999999999,457.4999999999999,433.4999999999999,409.4999999999999,385.4999999999999,361.49999999999994,337.49999999999994,313.49999999999994,289.49999999999994,265.49999999999994,241.49999999999994,217.5,193.5,170.5,151.7,135.1,119.4,105.4,92.4,80.60000000000001,69.60000000000001,58.90000000000001,49.70000000000001,40.80000000000001,False,False,False,Working Day
2015-07-31,60.733,3.574,23.63333333333333,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999999999979,4.9999999999999964,11.8,21.599999999999998,32.9,45.900000000000006,59.900000000000006,447.19999999999993,423.19999999999993,399.2,375.2,351.19999999999993,327.2,303.2,279.2,255.2,231.2,207.2,183.2,159.20000000000002,135.8,116.19999999999999,99.0,84.8,72.09999999999998,61.1,51.1,41.7,33.7,25.7,18.7,12.8,False,False,False,Working Day
2015-08-01,53.458,3.164,23.283333333333335,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999972,9.199999999999996,17.799999999999997,28.199999999999996,40.099999999999994,52.9,66.70000000000002,438.79999999999995,414.79999999999995,390.79999999999995,366.79999999999995,342.79999999999995,318.79999999999995,294.79999999999995,270.79999999999995,246.79999999999995,222.8,198.79999999999998,174.79999999999998,150.79999999999998,128.60000000000002,112.0,96.6,82.99999999999999,70.89999999999999,59.699999999999996,49.5,40.499999999999986,32.49999999999999,24.799999999999994,18.599999999999994,12.599999999999994,False,True,True,Non-Working Day
