,"Electricity demand, daily sum, (GWh)",HCDH
2019-02-24,395.033,221.9866666666665
2019-02-25,440.052,290.9
2019-02-26,454.459,394.30000000000007
2019-02-27,469.016,429.30000000000007
2019-02-28,453.818,369.2600000000001
2019-03-01,445.44,378.0633333333332
2019-03-02,414.115,310.00000000000006
2019-03-03,400.951,290.0999999999999
2019-03-04,439.792,330.4866666666667
2019-03-05,456.261,434.0000000000001
2019-03-06,470.26,492.2999999999999
2019-03-07,471.3,445.20000000000016
2019-03-08,451.02,357.7
2019-03-09,404.687,253.6
2019-03-10,392.181,235.9833333333333
2019-03-11,419.241,156.50000000000003
2019-03-12,425.631,277.6
2019-03-13,425.254,259.2
2019-03-14,403.913,140.7
2019-03-15,394.604,62.0
2019-03-16,379.172,150.29999999999998
2019-03-17,385.982,273.70000000000005
2019-03-18,419.311,266.2000000000001
2019-03-19,415.245,229.5
2019-03-20,405.953,193.20000000000005
2019-03-21,411.749,207.21833333333333
2019-03-22,414.729,202.6
2019-03-23,393.9,243.2
2019-03-24,375.623,126.4
2019-03-25,397.607,110.0
2019-03-26,406.896,236.0
2019-03-27,407.158,266.20000000000005
2019-03-28,405.308,197.79999999999995
2019-03-29,395.378,63.00000000000001
2019-03-30,357.617,32.400000000000006
2019-03-31,363.039,94.55
2019-04-01,404.01,256.5000000000001
2019-04-02,401.993,200.0
2019-04-03,389.386,102.86666666666667
2019-04-04,389.183,104.69999999999996
2019-04-05,407.254,249.33
2019-04-06,359.861,105.8
2019-04-07,343.463,24.5
2019-04-08,379.698,81.20000000000002
2019-04-09,381.962,150.59999999999997
2019-04-10,383.397,95.1
2019-04-11,394.823,173.89999999999998
2019-04-12,383.601,76.30000000000001
2019-04-13,345.506,55.900000000000006
2019-04-14,348.943,28.91666666666666
2019-04-15,383.86,52.35000000000001
2019-04-16,379.057,82.19999999999999
2019-04-17,367.462,73.40000000000002
2019-04-18,377.085,43.05
2019-04-19,366.373,48.43333333333334
2019-04-20,347.998,10.999999999999996
2019-04-21,329.662,29.500000000000004
2019-04-22,365.251,28.75000000000001
2019-04-23,367.673,40.399999999999984
2019-04-24,367.861,13.899999999999997
2019-04-25,361.13,61.09999999999998
2019-04-26,371.58,67.02833333333334
2019-04-27,349.239,78.75000000000001
2019-04-28,347.309,128.9
2019-04-29,372.843,120.5
2019-04-30,376.356,78.85000000000001
2019-05-01,378.245,81.55000000000001
2019-05-02,375.269,76.41666666666666
2019-05-03,371.133,84.15833333333332
2019-05-04,342.957,40.091666666666676
2019-05-05,340.885,73.30000000000001
2019-05-06,364.08,48.55
2019-05-07,369.01,35.75
2019-05-08,366.348,21.09999999999999
2019-05-09,369.434,46.10000000000002
2019-05-10,376.168,49.66
2019-05-11,335.629,23.199999999999992
2019-05-12,344.853,149.54880952380955
2019-05-13,386.069,179.49999999999991
2019-05-14,385.821,159.91416666666663
2019-05-15,371.665,79.53333333333333
2019-05-16,368.325,51.3
2019-05-17,375.562,64.1
2019-05-18,338.89,34.2
2019-05-19,353.192,65.9
2019-05-20,420.421,154.29999999999998
2019-05-21,380.162,25.40000000000001
2019-05-22,375.833,53.599999999999994
2019-05-23,387.864,27.523333333333326
2019-05-24,386.659,54.2
2019-05-25,347.903,18.5
2019-05-26,369.846,106.01666666666668
2019-05-27,378.815,107.8
2019-05-28,403.101,29.51666666666667
2019-05-29,394.383,27.496666666666663
2019-05-30,387.817,12.39666666666666
2019-05-31,404.9,93.86666666666667
2019-06-01,382.294,78.6
2019-06-02,383.764,88.03333333333333
2019-06-03,389.011,17.299999999999997
2019-06-04,383.205,40.7
2019-06-05,414.905,99.80000000000004
2019-06-06,450.947,149.15000000000003
2019-06-07,434.514,98.1
2019-06-08,393.212,92.8
2019-06-09,378.102,58.5
2019-06-10,411.523,16.990000000000002
2019-06-11,413.626,76.025
2019-06-12,403.275,38.2
2019-06-13,395.208,3.235000000000001
2019-06-14,388.488,34.19999999999999
2019-06-15,375.198,102.20000000000002
2019-06-16,389.019,111.7
2019-06-17,437.922,106.31666666666666
2019-06-18,440.426,75.84333333333335
2019-06-19,438.418,46.34666666666665
2019-06-20,447.648,77.33666666666666
2019-06-21,432.525,82.58928571428572
2019-06-22,391.514,100.20000000000002
2019-06-23,402.369,133.5
2019-06-24,466.618,153.70000000000002
2019-06-25,496.06,155.62
2019-06-26,513.555,203.40000000000003
2019-06-27,528.084,223.0
2019-06-28,531.502,221.9
2019-06-29,512.236,200.8666666666667
2019-06-30,455.55,150.29999999999998
2019-07-01,480.974,144.6
