,"Electricity demand, daily sum, (GWh)",HCDH
2017-10-28,42.007,39.6
2017-10-29,40.492,13.799999999999995
2017-10-30,42.061,0.4000000000000003
2017-10-31,41.866,23.9
2017-11-01,41.155,10.3
2017-11-02,42.022,1.0
2017-11-03,41.795,0.0
2017-11-04,39.464,3.6
2017-11-05,40.37,52.400000000000006
2017-11-06,42.201,54.99999999999999
2017-11-07,42.688,62.2
2017-11-08,42.931,24.2
2017-11-09,41.945,0.0
2017-11-10,41.115,0.8000000000000007
2017-11-11,38.704,39.72619047619048
2017-11-12,38.677,19.3
2017-11-13,41.881,0.4000000000000003
2017-11-14,41.121,8.200000000000001
2017-11-15,42.853,0.5500000000000007
2017-11-16,42.749,0.0
2017-11-17,42.679,16.299999999999997
2017-11-18,41.815,66.10000000000001
2017-11-19,41.96,56.50000000000001
2017-11-20,44.986,0.0
2017-11-21,43.694,2.3000000000000007
2017-11-22,44.205,10.33809523809524
2017-11-23,40.8,0.1500000000000003
2017-11-24,40.6,1.6150000000000002
2017-11-25,40.646,0.0
2017-11-26,42.217,0.0
2017-11-27,44.263,26.666666666666664
2017-11-28,45.673,61.76666666666667
2017-11-29,46.207,70.4
2017-11-30,45.873,82.82000000000002
2017-12-01,45.97,85.15309523809523
2017-12-02,44.348,62.650000000000006
2017-12-03,42.81,33.266666666666666
2017-12-04,47.252,51.5
2017-12-05,47.634,76.4
2017-12-06,48.01,117.5
2017-12-07,47.912,116.40000000000002
2017-12-08,47.285,108.8
2017-12-09,45.036,123.475
2017-12-10,45.051,128.45
2017-12-11,48.146,128.2733333333333
2017-12-12,48.613,137.4
2017-12-13,48.852,132.7
2017-12-14,48.205,120.6
2017-12-15,48.074,93.47166666666668
2017-12-16,44.369,19.599999999999994
2017-12-17,43.771,44.7
2017-12-18,47.516,104.8
2017-12-19,48.713,81.60000000000001
2017-12-20,47.027,65.79166666666666
2017-12-21,49.178,110.5
2017-12-22,49.313,137.6
2017-12-23,45.682,91.30000000000004
2017-12-24,44.105,69.3
2017-12-25,42.211,86.9
2017-12-26,45.139,109.13833333333336
2017-12-27,46.563,120.39166666666664
2017-12-28,46.35,116.41666666666669
2017-12-29,45.822,115.3542857142857
2017-12-30,43.951,118.60666666666664
2017-12-31,43.082,92.6
2018-01-01,41.308,71.3
2018-01-02,44.897,64.0
2018-01-03,45.093,37.16666666666666
2018-01-04,44.015,1.5500000000000007
2018-01-05,44.084,0.4583333333333339
2018-01-06,41.393,31.122857142857143
2018-01-07,43.529,71.44333333333331
2018-01-08,47.197,16.599999999999998
2018-01-09,46.495,0.5500000000000007
2018-01-10,46.102,27.94
2018-01-11,46.109,46.81999999999999
2018-01-12,46.306,42.08095238095238
2018-01-13,43.861,33.44999999999999
2018-01-14,42.682,21.18333333333333
2018-01-15,46.039,47.89999999999999
2018-01-16,46.033,17.439999999999998
2018-01-17,46.167,8.2
2018-01-18,46.31,13.766666666666664
2018-01-19,45.18,45.79999999999998
2018-01-20,44.213,96.90000000000002
2018-01-21,45.091,88.70000000000002
2018-01-22,47.243,45.75
2018-01-23,45.319,50.77
2018-01-24,47.442,61.10714285714285
2018-01-25,46.94,67.97500000000001
2018-01-26,47.106,117.68333333333334
2018-01-27,42.887,46.7
2018-01-28,42.257,73.35000000000001
2018-01-29,46.111,67.89166666666668
2018-01-30,45.758,62.18333333333332
2018-01-31,44.982,75.76333333333332
2018-02-01,43.872,34.7
2018-02-02,43.408,37.2
2018-02-03,40.716,42.87499999999999
2018-02-04,39.845,26.9
2018-02-05,42.979,37.14333333333334
2018-02-06,42.964,20.0
2018-02-07,43.106,30.4
2018-02-08,43.231,37.09642857142857
2018-02-09,42.928,35.7
2018-02-10,39.998,27.9
2018-02-11,41.483,75.9
2018-02-12,44.406,73.00000000000001
2018-02-13,44.035,72.0
2018-02-14,44.967,90.5
2018-02-15,44.533,79.2
2018-02-16,44.06,95.3
2018-02-17,40.645,58.9
2018-02-18,39.301,42.8
2018-02-19,43.809,141.79999999999998
2018-02-20,46.409,142.9
2018-02-21,45.435,104.8
2018-02-22,45.833,121.3
2018-02-23,46.52,146.86999999999998
2018-02-24,43.774,131.39999999999998
2018-02-25,41.249,75.7
2018-02-26,46.183,87.88500000000002
2018-02-27,45.814,83.5
2018-02-28,45.356,73.20000000000002
2018-03-01,46.68,41.70904761904761
2018-03-02,46.751,103.29999999999998
2018-03-03,43.525,110.83333333333331
2018-03-04,42.287,111.53666666666666
2018-03-05,45.137,101.70000000000002
2018-03-06,44.458,76.69999999999999
2018-03-07,43.913,24.599999999999994
2018-03-08,42.709,0.8000000000000007
2018-03-09,42.144,6.1
2018-03-10,40.403,11.36
2018-03-11,37.662,41.444761904761904
2018-03-12,42.066,7.500000000000002
2018-03-13,43.16,1.0
2018-03-14,43.549,33.9
2018-03-15,45.819,75.35
2018-03-16,44.364,39.39999999999999
2018-03-17,42.16,73.1
2018-03-18,41.969,85.39999999999999
2018-03-19,43.103,50.5
2018-03-20,44.132,3.6000000000000014
2018-03-21,44.235,0.0
2018-03-22,42.75,14.4
2018-03-23,43.011,65.30000000000001
2018-03-24,40.55,36.96666666666666
2018-03-25,39.887,64.30000000000001
2018-03-26,42.708,45.49999999999999
2018-03-27,42.202,24.5
2018-03-28,42.164,31.300000000000004
2018-03-29,42.315,33.4
2018-03-30,42.33,23.000000000000007
2018-03-31,39.731,13.4
2018-04-01,37.888,24.1
2018-04-02,41.25,7.800000000000005
2018-04-03,41.484,32.0
2018-04-04,41.107,0.5999999999999996
2018-04-05,40.958,0.0
2018-04-06,42.177,0.0
2018-04-07,38.255,0.0
2018-04-08,37.417,16.9
2018-04-09,41.387,14.799999999999999
2018-04-10,41.397,0.0
2018-04-11,40.371,19.5
2018-04-12,40.206,51.1
2018-04-13,40.208,28.7
2018-04-14,37.453,16.7
2018-04-15,36.892,4.1
2018-04-16,41.815,51.54166666666664
2018-04-17,41.237,56.3
2018-04-18,40.734,32.29999999999999
2018-04-19,40.377,54.10000000000001
2018-04-20,40.344,38.6
2018-04-21,38.679,31.6
2018-04-22,39.912,45.50000000000001
2018-04-23,44.527,47.8
2018-04-24,44.345,27.9
2018-04-25,43.284,25.2
2018-04-26,41.125,3.8000000000000007
2018-04-27,39.732,5.800000000000001
2018-04-28,37.169,9.8
2018-04-29,36.937,16.9
2018-04-30,39.95,12.4
2018-05-01,40.584,27.900000000000006
2018-05-02,41.18,14.299999999999995
2018-05-03,41.296,5.000000000000002
2018-05-04,43.455,39.0
2018-05-05,40.091,16.3
2018-05-06,37.919,8.7
2018-05-07,44.818,47.5
2018-05-08,46.849,37.9
2018-05-09,45.202,17.1
2018-05-10,45.556,31.3
2018-05-11,43.333,45.1
2018-05-12,42.099,36.95
2018-05-13,38.961,0.3999999999999986
2018-05-14,42.268,1.0
2018-05-15,41.744,0.5999999999999979
2018-05-16,40.998,0.0
2018-05-17,42.567,19.400000000000002
2018-05-18,43.508,15.800000000000004
2018-05-19,40.275,8.799999999999997
2018-05-20,38.572,0.1999999999999993
2018-05-21,44.049,22.800000000000004
2018-05-22,44.299,4.300000000000001
2018-05-23,43.112,0.0
2018-05-24,43.462,0.8000000000000007
2018-05-25,41.949,0.0
2018-05-26,38.073,4.199999999999999
2018-05-27,40.869,62.5
2018-05-28,50.281,112.0
2018-05-29,59.716,102.3
2018-05-30,44.987,0.8000000000000007
2018-05-31,41.469,0.3999999999999986
2018-06-01,45.047,55.5
2018-06-02,51.394,114.70000000000005
2018-06-03,57.711,123.0
2018-06-04,56.157,63.6
2018-06-05,49.008,37.7
2018-06-06,46.407,15.2
2018-06-07,46.876,23.4
2018-06-08,49.772,55.5
2018-06-09,43.332,23.1
2018-06-10,41.186,34.900000000000006
2018-06-11,50.575,81.10000000000002
2018-06-12,60.292,121.6
2018-06-13,63.36,108.8
2018-06-14,56.715,58.9
2018-06-15,51.53,26.5
2018-06-16,44.405,16.8
2018-06-17,41.182,11.799999999999995
2018-06-18,50.75,54.9
2018-06-19,55.026,69.5
2018-06-20,53.201,47.60000000000001
2018-06-21,54.125,80.09999999999998
2018-06-22,61.894,150.70000000000002
2018-06-23,62.46,178.39999999999998
2018-06-24,59.164,68.60000000000001
2018-06-25,52.704,32.5
2018-06-26,56.354,71.5
2018-06-27,52.652,32.300000000000004
2018-06-28,52.284,53.7
2018-06-29,58.331,123.19999999999996
2018-06-30,58.598,168.6
2018-07-01,57.144,85.2
2018-07-02,58.246,51.80000000000001
2018-07-03,57.436,34.49999999999999
2018-07-04,49.997,9.099999999999998
2018-07-05,55.293,72.8
2018-07-06,64.133,105.9
2018-07-07,63.805,118.6
2018-07-08,57.231,95.2
2018-07-09,63.205,116.3
2018-07-10,64.1,122.8
2018-07-11,65.202,112.2
2018-07-12,65.348,120.5
2018-07-13,63.63,111.7
2018-07-14,62.97,97.85
2018-07-15,56.764,73.99999999999999
2018-07-16,63.852,97.59999999999998
2018-07-17,66.965,111.70000000000002
2018-07-18,70.938,125.2
2018-07-19,69.813,113.9
2018-07-20,65.465,98.2
2018-07-21,62.573,98.8
2018-07-22,60.468,91.1
2018-07-23,68.695,109.1
2018-07-24,69.869,115.9
2018-07-25,72.316,143.99999999999997
2018-07-26,70.479,110.09999999999998
2018-07-27,63.11,84.3
2018-07-28,59.08,102.8
2018-07-29,50.486,52.7
2018-07-30,59.014,90.4
2018-07-31,63.33,87.10000000000001
2018-08-01,62.122,73.2
2018-08-02,59.638,72.89999999999999
2018-08-03,59.121,92.3
2018-08-04,58.506,104.53333333333336
2018-08-05,53.47,72.7
2018-08-06,59.4,90.69999999999996
2018-08-07,58.698,61.400000000000006
2018-08-08,60.23,78.69999999999999
2018-08-09,64.913,133.20000000000002
2018-08-10,67.117,124.3
2018-08-11,63.36,111.4
2018-08-12,59.692,96.9
2018-08-13,60.819,65.19999999999999
2018-08-14,55.43,37.3
2018-08-15,54.957,42.8
2018-08-16,58.549,76.9
2018-08-17,62.858,113.6
2018-08-18,62.158,120.7
2018-08-19,58.743,94.8
2018-08-20,58.206,52.0
2018-08-21,50.12,7.199999999999999
2018-08-22,51.619,34.6
2018-08-23,51.357,25.200000000000003
2018-08-24,49.583,21.500000000000004
2018-08-25,48.424,48.1
2018-08-26,47.275,34.5
2018-08-27,49.785,19.550000000000004
2018-08-28,49.244,10.899999999999997
2018-08-29,50.052,24.8
2018-08-30,49.183,15.4
2018-08-31,50.989,53.7
2018-09-01,50.513,65.20000000000002
2018-09-02,52.749,82.29999999999998
2018-09-03,52.76,56.89999999999999
2018-09-04,55.136,60.5
2018-09-05,54.432,46.39999999999999
2018-09-06,52.225,56.1
2018-09-07,57.163,96.70000000000002
2018-09-08,54.268,81.3
2018-09-09,52.454,87.39999999999999
2018-09-10,56.231,82.50000000000001
2018-09-11,54.509,55.10000000000001
2018-09-12,47.495,7.899999999999999
2018-09-13,47.386,19.600000000000005
2018-09-14,46.797,25.300000000000004
2018-09-15,42.908,12.899999999999997
2018-09-16,42.297,22.8
2018-09-17,46.518,23.3
2018-09-18,46.531,27.7
2018-09-19,48.061,55.000000000000014
2018-09-20,49.521,64.4
2018-09-21,51.803,78.5
2018-09-22,48.761,62.3
2018-09-23,48.176,59.00000000000001
2018-09-24,50.984,71.60000000000001
2018-09-25,51.955,84.10000000000001
2018-09-26,53.45,86.49999999999999
2018-09-27,53.883,82.69999999999999
2018-09-28,47.233,10.699999999999996
2018-09-29,41.935,4.199999999999999
2018-09-30,43.398,19.0
2018-10-01,47.195,25.200000000000006
2018-10-02,49.337,42.7
2018-10-03,48.089,21.275
2018-10-04,45.513,4.400000000000002
2018-10-05,44.213,14.5
2018-10-06,41.384,25.5
2018-10-07,39.981,28.7
2018-10-08,44.335,34.9
2018-10-09,45.802,29.5
2018-10-10,44.206,12.599999999999998
2018-10-11,43.662,9.999999999999996
2018-10-12,44.026,46.6
2018-10-13,41.14,41.9
2018-10-14,39.724,46.9
2018-10-15,42.721,32.0
2018-10-16,43.165,46.5
2018-10-17,43.378,39.5
2018-10-18,43.389,31.200000000000003
2018-10-19,43.415,43.599999999999994
2018-10-20,40.716,36.1
2018-10-21,40.017,30.8
2018-10-22,42.702,14.7
2018-10-23,42.183,4.200000000000001
2018-10-24,42.383,29.799999999999997
2018-10-25,42.822,30.299999999999997
2018-10-26,43.114,21.20000000000001
2018-10-27,40.894,20.40000000000001
2018-10-28,40.274,12.8
2018-10-29,41.591,9.3
2018-10-30,41.754,9.599999999999994
2018-10-31,41.398,22.4
2018-11-01,42.376,35.2
2018-11-02,42.928,22.1
2018-11-03,40.407,27.700000000000006
2018-11-04,41.812,20.700000000000003
2018-11-05,42.905,22.8
2018-11-06,42.644,31.800000000000008
2018-11-07,42.18,44.2
2018-11-08,42.156,4.800000000000002
2018-11-09,42.694,81.39999999999999
2018-11-10,40.767,102.1
2018-11-11,40.109,109.68999999999998
2018-11-12,42.865,101.15
2018-11-13,43.853,94.21666666666668
2018-11-14,44.582,119.79999999999998
2018-11-15,44.319,118.1
2018-11-16,43.962,120.23333333333332
2018-11-17,41.231,107.40833333333336
2018-11-18,40.601,118.4
2018-11-19,43.746,100.25
2018-11-20,43.837,90.95
2018-11-21,44.45,24.0
2018-11-22,38.667,0.0
2018-11-23,40.156,0.0
2018-11-24,38.827,0.4000000000000003
2018-11-25,38.565,32.58500000000001
2018-11-26,42.474,35.54809523809523
2018-11-27,43.844,12.813333333333333
2018-11-28,42.859,0.0
2018-11-29,44.674,5.499999999999998
2018-11-30,43.248,65.91666666666666
2018-12-01,42.414,60.43333333333332
2018-12-02,43.049,104.325
2018-12-03,47.066,99.74880952380954
2018-12-04,46.831,48.79999999999999
2018-12-05,45.434,25.200000000000003
2018-12-06,44.5,44.89999999999999
2018-12-07,45.325,96.28333333333336
2018-12-08,43.06,86.37976190476189
2018-12-09,43.931,72.445
2018-12-10,45.679,45.92
2018-12-11,45.984,81.38
2018-12-12,45.366,54.266666666666666
2018-12-13,45.665,81.775
2018-12-14,46.194,49.5
2018-12-15,42.444,44.96880952380951
2018-12-16,44.082,31.099999999999994
2018-12-17,44.437,10.566666666666665
2018-12-18,45.122,38.05500000000001
2018-12-19,44.941,11.983333333333334
2018-12-20,45.706,13.730000000000002
2018-12-21,45.365,18.61333333333333
2018-12-22,43.782,67.2
2018-12-23,42.308,33.99999999999999
2018-12-24,44.058,19.179999999999996
2018-12-25,40.415,38.47500000000001
2018-12-26,44.134,80.00000000000001
2018-12-27,45.299,79.5
2018-12-28,45.726,80.9
2018-12-29,44.031,124.79999999999998
2018-12-30,42.774,106.25
2018-12-31,44.53,66.89999999999999
2019-01-01,43.35,110.8
2019-01-02,46.609,153.9
2019-01-03,47.406,146.95
2019-01-04,46.802,144.1916666666667
2019-01-05,46.378,92.86666666666665
2019-01-06,44.699,56.041428571428575
2019-01-07,44.685,16.5
2019-01-08,45.601,31.35
2019-01-09,44.097,0.4000000000000003
2019-01-10,44.46,37.34333333333333
2019-01-11,44.057,20.58333333333333
2019-01-12,41.704,53.88333333333335
2019-01-13,41.582,69.49214285714285
2019-01-14,46.225,53.7
2019-01-15,45.717,26.58333333333333
2019-01-16,45.903,0.0
2019-01-17,44.361,0.4000000000000003
2019-01-18,43.697,5.800000000000001
2019-01-19,40.31,0.0
2019-01-20,40.343,10.099999999999998
2019-01-21,43.7,64.9
2019-01-22,45.372,65.39999999999999
2019-01-23,45.327,82.00000000000001
2019-01-24,44.24,94.68666666666668
2019-01-25,43.868,92.38333333333334
2019-01-26,41.362,77.72666666666666
2019-01-27,39.806,47.423333333333325
2019-01-28,42.702,25.224999999999994
2019-01-29,42.138,18.816666666666663
2019-01-30,42.02,24.37
2019-01-31,41.595,13.515
2019-02-01,41.141,2.0500000000000007
2019-02-02,40.594,0.8000000000000007
2019-02-03,40.841,12.8
2019-02-04,44.632,70.725
2019-02-05,45.746,143.76666666666662
2019-02-06,45.935,141.60000000000002
2019-02-07,46.524,141.8
2019-02-08,45.291,93.86666666666666
2019-02-09,43.09,74.05833333333332
2019-02-10,41.926,102.3
2019-02-11,45.706,131.1
2019-02-12,47.627,107.09999999999998
2019-02-13,45.901,18.40333333333333
2019-02-14,43.701,5.9
2019-02-15,45.274,69.78333333333332
2019-02-16,42.388,71.69999999999999
2019-02-17,42.52,114.51999999999998
2019-02-18,44.983,96.2
2019-02-19,46.094,97.79999999999998
2019-02-20,45.236,76.9
2019-02-21,45.92,81.90000000000002
2019-02-22,45.611,106.9
2019-02-23,43.969,90.8
2019-02-24,41.481,37.3
2019-02-25,45.329,22.59999999999998
2019-02-26,46.623,4.866666666666669
2019-02-27,45.051,7.200000000000001
2019-02-28,43.448,22.800000000000004
2019-03-01,43.326,22.3
2019-03-02,41.944,15.7
2019-03-03,40.35,3.241666666666669
2019-03-04,42.294,7.800000000000002
2019-03-05,44.067,7.4
2019-03-06,43.108,0.0
2019-03-07,43.675,17.9
2019-03-08,42.967,58.2
2019-03-09,42.014,53.900000000000006
2019-03-10,37.257,31.9
2019-03-11,40.682,43.1
2019-03-12,40.634,40.4
2019-03-13,41.116,30.5
2019-03-14,40.598,45.69999999999999
2019-03-15,39.793,45.3
2019-03-16,36.959,42.3
2019-03-17,36.455,31.1
2019-03-18,38.707,30.6
2019-03-19,39.567,8.999999999999998
2019-03-20,40.109,4.766666666666666
2019-03-21,39.537,43.5
2019-03-22,40.991,19.1
2019-03-23,37.952,6.120000000000003
2019-03-24,37.248,38.9
2019-03-25,41.152,16.299999999999997
2019-03-26,39.646,1.650000000000002
2019-03-27,39.814,3.5
2019-03-28,40.144,29.199999999999992
2019-03-29,40.458,44.3
2019-03-30,38.232,29.6
2019-03-31,36.811,26.979999999999993
2019-04-01,41.803,0.0
2019-04-02,41.829,0.0
2019-04-03,42.178,0.0
2019-04-04,42.78,0.0
2019-04-05,40.938,3.8000000000000007
2019-04-06,37.983,0.8000000000000007
2019-04-07,37.674,0.1999999999999993
2019-04-08,42.706,0.3999999999999986
2019-04-09,41.154,1.200000000000001
2019-04-10,40.338,8.799999999999999
2019-04-11,41.328,0.0
2019-04-12,40.226,8.500000000000002
2019-04-13,37.339,19.999999999999993
2019-04-14,36.969,0.4000000000000003
2019-04-15,42.879,11.6
2019-04-16,41.035,1.3500000000000014
2019-04-17,41.144,25.999999999999996
2019-04-18,43.66,34.50000000000001
2019-04-19,45.581,31.6
2019-04-20,38.612,0.0
2019-04-21,35.249,29.299999999999997
2019-04-22,42.599,53.49999999999999
2019-04-23,45.842,62.2
2019-04-24,48.218,78.4
2019-04-25,49.058,50.3
2019-04-26,47.556,44.8
2019-04-27,42.703,8.7
2019-04-28,38.971,10.999999999999996
2019-04-29,42.612,6.0000000000000036
2019-04-30,41.119,0.3999999999999986
2019-05-01,40.707,32.699999999999996
2019-05-02,42.142,36.4
2019-05-03,42.335,37.300000000000004
2019-05-04,40.117,23.1
2019-05-05,36.379,9.5
2019-05-06,39.117,2.0000000000000018
2019-05-07,41.548,5.700000000000003
2019-05-08,43.202,16.900000000000002
2019-05-09,42.311,2.400000000000002
2019-05-10,42.937,41.6
2019-05-11,41.404,19.9
2019-05-12,39.826,18.9
2019-05-13,44.598,19.200000000000003
2019-05-14,44.147,0.0
2019-05-15,42.529,0.0
2019-05-16,39.096,0.4000000000000003
2019-05-17,39.835,4.400000000000002
2019-05-18,37.525,6.600000000000001
2019-05-19,36.28,10.65
2019-05-20,40.256,24.432380952380957
2019-05-21,39.92,0.0
2019-05-22,37.319,14.099999999999996
2019-05-23,41.272,10.699999999999996
2019-05-24,41.147,5.200000000000003
2019-05-25,37.39,0.0
2019-05-26,35.534,1.200000000000001
2019-05-27,37.047,0.0
2019-05-28,41.196,28.6
2019-05-29,45.596,43.900000000000006
2019-05-30,44.519,16.500000000000004
2019-05-31,47.497,68.89999999999999
2019-06-01,49.666,73.80000000000001
2019-06-02,47.133,26.2
2019-06-03,53.579,66.7
2019-06-04,61.862,124.7
2019-06-05,67.366,124.3
2019-06-06,51.843,32.599999999999994
2019-06-07,44.388,26.400000000000006
2019-06-08,43.571,64.69999999999999
2019-06-09,49.846,99.59999999999998
2019-06-10,64.23,150.40000000000006
2019-06-11,69.028,182.7
2019-06-12,70.858,164.6
2019-06-13,60.035,50.400000000000006
2019-06-14,54.101,41.39999999999999
2019-06-15,45.853,12.4
2019-06-16,46.832,42.5
2019-06-17,57.352,79.69999999999999
2019-06-18,65.816,122.4
2019-06-19,60.693,75.8
2019-06-20,51.092,42.6
2019-06-21,49.98,72.19999999999999
2019-06-22,51.886,113.3
2019-06-23,57.901,113.0
2019-06-24,60.781,78.59999999999998
2019-06-25,58.18,68.3
2019-06-26,49.116,19.0
2019-06-27,46.422,19.6
2019-06-28,48.897,45.99999999999999
2019-06-29,47.31,55.2
2019-06-30,49.165,61.0
2019-07-01,51.293,51.1
